SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
Pitt_50012,1139,654,1938,1470,463,2916,5218,3463,1086,4406,2951,3306,1944,3082,735,1776,1753,616,1675,1547,4332,1380,4567,3376,682,5644,6687,4950,4200,4399,243,404,434,2160,1156,828,1362,1402,465,3290,5960,2618,674,4490,2816,3300,2079,3278,985,2050,1334,751,2075,1742,3758,1232,4652,3042,652,5655,6656,5795,3827,4240,348,421,357,2061,2.54654,2.54191,85598.2,85351.9,1.54167e+06
Pitt_50013,1083,676,1738,1269,378,3511,3856,3240,1049,4139,2499,2849,1746,2884,683,1229,2084,610,1353,1229,4174,1101,4645,3930,821,5226,6792,5967,3427,4166,216,403,519,2023,777,635,2264,1511,402,3746,5057,3305,811,4100,2316,2932,1671,3114,746,1918,1350,959,1333,1178,4309,1417,4849,3511,727,5528,6240,5982,3308,3592,273,405,326,2063,2.71444,2.75202,81512.2,82655.5,1.45344e+06
Pitt_50014,992,643,2111,1553,362,3604,5399,3794,1013,4675,2737,3273,1638,3337,825,1294,1713,670,1451,1334,3924,1083,5015,4295,855,6211,6744,5614,4369,4414,277,474,563,2100,825,726,2226,1516,472,4172,5099,2893,857,5200,2184,3236,1847,3553,929,1660,1317,894,2161,1464,4897,1253,5212,3593,702,6344,6397,4856,4121,4799,330,494,473,2434,2.52225,2.56224,88354.6,89133.9,1.62231e+06
Pitt_50015,1079,695,1965,1479,469,3544,5484,3353,1126,4397,2823,2660,1781,2712,729,1562,2020,741,1335,1083,4552,1338,5570,4359,813,5806,6828,5490,3958,4294,223,519,617,2168,934,646,1997,1596,325,3449,5855,3279,993,4677,2327,3000,1847,3784,844,1721,1544,885,1821,1346,4207,1197,5460,4859,641,5224,6843,6198,4148,4058,311,417,462,2337,2.54094,2.60454,87572.4,89232.5,1.60163e+06
Pitt_50016,1496,1033,3337,1967,626,4470,6299,4837,1387,6315,3169,4017,2562,4086,848,1934,1897,700,1592,1899,5504,1335,6433,5316,1348,7885,10464,7891,4648,4905,316,580,486,3094,1346,910,3066,1974,674,4168,7089,4486,1358,5516,3635,3628,2332,4507,897,2283,1889,892,2364,1984,5163,1626,6461,6148,992,8210,10239,7784,4918,5716,315,505,412,2993,2.41237,2.41016,114680,116479,1.52184e+06
Pitt_50019,1346,1387,4205,1534,414,3652,4986,4607,1611,5074,3513,2676,2726,3817,661,2144,2426,695,1468,1157,4944,1418,5828,5055,1474,8033,9236,8051,4916,4774,259,508,530,3169,1316,927,3924,1696,533,3677,7677,4307,1505,5230,3508,2667,2460,4362,804,2309,1826,835,1832,1445,4606,1710,7441,5505,1105,7646,9792,7335,5123,3168,356,487,370,3502,2.34558,2.32003,108295,110984,1.95094e+06
Pitt_50020,1387,976,1990,1638,322,3594,5487,2981,956,6031,2852,3203,2218,3390,767,1138,1955,696,1811,1583,4597,1451,4875,4437,752,6115,7853,5750,4208,4246,281,471,522,2493,1025,822,2013,1519,372,3820,6074,4273,1161,5028,3358,3284,2142,3870,830,1691,1798,1003,1812,1723,4088,1540,4907,4419,577,6444,7142,5926,3877,4698,302,487,336,2576,2.34132,2.33012,93027.9,94937.4,1.64858e+06
Pitt_50022,1294,654,2372,1641,564,3468,4716,3544,1114,5351,3114,3847,1994,3007,1084,1452,2079,718,1538,1724,4593,1347,5510,4400,895,6926,8158,6450,4402,4967,232,514,521,2578,968,955,2722,1672,320,3406,5940,3250,847,6286,2745,3844,2170,3480,694,2103,1430,834,1801,1864,4424,1465,5018,4186,954,7300,8150,5686,3683,3740,257,477,385,2449,2.64573,2.69093,96764.9,95506.6,1.77205e+06
Pitt_50023,1296,806,2177,1542,395,3611,6038,4077,1128,4643,2992,2995,1944,3267,1020,1841,1831,637,1262,1444,4532,1362,4542,4713,849,6237,8336,5703,4035,3779,275,432,404,2305,1037,715,1979,1727,432,3479,6321,3401,921,4460,2685,2926,1840,4049,914,1781,1357,793,1319,1613,4386,1473,4730,4959,724,6966,8263,5712,4141,4234,331,380,406,2596,2.72474,2.72768,92449,93051.6,1.72988e+06
Pitt_50024,1113,821,2976,1387,429,2833,5123,3546,877,5081,2759,2823,1904,3221,884,1517,1755,735,1255,1261,3840,1409,5100,3656,899,5783,8001,4998,3610,3572,237,483,433,2491,956,791,2743,1465,262,2809,5191,3308,884,4419,2682,2864,1953,3619,725,1652,1417,786,1372,1323,3987,1313,5335,3673,691,6446,8188,5442,3983,3875,311,356,261,2292,2.58088,2.58906,86811.1,87371.3,1.66734e+06
Pitt_50025,911,410,1754,1376,390,3204,3613,2587,829,4887,2336,3256,1572,2392,600,1033,1660,587,1309,1434,3242,907,3964,3525,558,4441,5601,5155,3338,2923,189,408,301,1947,789,685,1094,927,366,2874,4223,2794,816,3937,2327,2589,1713,2932,607,2024,1101,646,1915,1237,3381,1232,4344,4388,496,5537,5430,4115,3012,3323,212,415,273,1939,2.6039,2.56441,72635.9,73689.9,1.3671e+06
Pitt_50026,1102,748,2671,1885,453,3438,5239,3930,1374,5197,3171,3593,1914,3896,620,1803,1643,702,1492,1641,5188,1563,6027,4684,867,6925,9250,6093,4111,3723,259,613,452,2515,921,834,2798,1858,393,3583,5799,4087,1260,5495,2761,3173,2094,4229,767,2068,1854,814,1361,1435,5024,1249,6065,4930,717,6227,9066,5406,4159,4611,383,505,348,2631,2.49924,2.53606,98780.9,98907.1,1.81604e+06
Pitt_50027,885,498,1881,1404,371,3289,3692,3419,907,4025,2616,3189,1460,2947,823,1115,1346,581,1435,1423,4083,1111,4344,3628,709,5051,6053,5959,3297,3343,199,443,405,1972,847,588,1559,1483,369,3430,4840,3031,867,3749,2273,3228,1772,3002,714,1435,1163,896,1581,1756,3749,917,4473,3413,624,5445,6060,5267,3148,3250,293,360,314,1895,2.64127,2.64904,77898.9,77788.5,1.30358e+06
Pitt_50028,1559,647,3328,1601,528,3706,5677,4075,1286,5383,3264,2977,2080,3690,785,1701,2140,799,1604,1425,5337,1580,5582,4848,1044,7641,9476,6024,4701,5292,243,594,560,2462,1426,1019,2404,1593,372,3465,7431,3966,1278,5025,3054,3216,2394,4502,735,2358,1908,927,1697,1575,4829,1518,5978,5372,937,8004,8865,6898,4569,4346,408,451,407,2718,2.56549,2.54444,103637,105646,1.78272e+06
Pitt_50029,1112,781,2476,1620,432,3067,5716,3971,1081,5344,3394,3841,2373,4127,784,1728,2260,683,1618,1766,5922,1444,5410,5096,1060,7364,9215,7160,4787,4388,279,539,642,2514,1039,764,2874,1881,249,3851,7091,3942,1164,5010,3165,3349,2326,3913,785,1759,1612,977,2149,1937,4884,1321,5588,5553,919,7287,8724,6965,4276,4282,421,445,471,2690,2.82181,2.78112,103996,103666,1.73966e+06
Pitt_50030,1050,969,2926,1779,390,3659,5027,3831,1055,6275,2591,3800,1914,3853,681,1522,1765,731,1517,1672,4770,1568,5592,3447,992,6080,7782,5038,4131,4191,224,514,643,2296,1076,923,2869,1583,361,3608,6544,3380,973,5232,2564,3469,2200,3852,932,1548,1450,804,1755,1817,3998,1205,5341,3983,689,6858,7594,6727,3907,4618,312,388,378,2332,2.49958,2.49114,94274.9,95269.5,1.68171e+06
Pitt_50031,1497,853,2370,1363,429,3457,5557,3575,1047,4905,3062,3169,2271,3414,737,1642,1825,775,1489,1409,4455,1267,5199,4418,996,7462,7820,5362,4354,4604,218,503,507,2565,973,1182,2718,1478,459,3218,5737,3854,1317,4402,2982,3339,2004,3610,762,1536,1335,896,1522,1651,4371,1474,5056,4309,933,6857,7425,6141,3911,4413,292,571,406,2664,2.66024,2.63588,94575,93794.3,1.66614e+06
Pitt_50032,1101,846,3037,1846,466,3589,4773,3615,1218,4896,2827,3428,1814,3688,785,1426,2002,679,1314,1514,4577,1464,5775,4613,1065,6845,7964,6482,4448,4492,259,495,633,2985,967,934,2880,1749,305,3837,6376,3226,1212,5202,2895,3182,2106,4276,836,1765,1659,891,1575,1910,4439,1587,6091,4599,1020,6441,7911,6674,4224,4252,312,449,444,2671,2.55884,2.514,96963.4,98897.1,1.77729e+06
Pitt_50033,1228,669,2731,1428,367,3898,4504,3363,906,4493,3235,3186,2066,2947,656,1647,1969,694,1523,1324,4811,1413,5320,4569,713,6587,7659,6271,4185,4618,201,356,576,2475,1058,934,2488,1550,364,3264,5998,3211,1070,4651,2874,3241,2049,3847,787,1745,1598,844,1715,1425,4294,1550,5503,4532,839,7107,7172,6572,3853,3648,333,386,359,2305,2.61088,2.60116,92587.6,93166.3,1.5681e+06
Pitt_50034,1123,786,2618,1492,402,3955,4961,3833,1092,5745,3103,2868,1925,3167,989,1557,1636,699,1459,1386,4635,1635,5408,4987,982,6562,7961,6347,3766,3826,250,476,454,2635,1204,924,2433,1735,335,3862,6084,3421,1226,4928,2937,3414,2157,3572,957,1980,1592,820,2026,1862,4232,1523,4955,4810,813,6846,7928,6415,3922,4602,263,472,343,2451,2.58355,2.53791,94719.6,97043.3,1.57926e+06
Pitt_50035,915,800,2623,1870,512,3152,4470,3991,1177,5567,2706,3187,2069,3279,712,1318,1488,686,1448,1367,4285,1267,5648,3800,645,6344,7013,5830,4680,4351,262,610,501,2355,1051,663,2231,1993,403,3197,5393,4052,964,5283,2473,2854,1553,4141,660,1279,1362,896,1672,1657,3789,1164,5991,3806,819,6661,7986,6130,3796,4221,367,528,365,2271,2.6758,2.73266,90925.5,91673.5,1.58637e+06
Pitt_50036,1197,667,2424,1287,334,3311,4564,3453,993,4670,2651,3775,1887,3329,694,1373,1883,694,1374,1527,3602,1250,4807,3438,665,5865,7457,5477,4405,4513,173,578,505,2333,1202,972,2268,1618,314,3269,5485,3251,1023,4340,2323,3792,2031,3974,720,1554,1495,854,1714,1946,3921,1441,4780,3784,661,6613,7446,5176,4280,4098,342,528,388,2462,2.5377,2.47985,87157.2,90065.5,1.60459e+06
Pitt_50037,984,394,3606,1296,498,3904,4290,3729,888,4995,3144,2933,2266,2945,732,1650,1587,829,1217,1238,4829,1243,5711,4514,795,6202,8701,5362,3992,3645,205,517,496,2496,935,786,2991,1648,483,3774,4964,3578,892,5157,3030,3271,2318,3661,789,1797,2039,892,1421,1383,3911,1376,4822,4572,596,6976,7740,5598,3701,4000,391,449,330,2276,2.55961,2.59165,91829.8,92543.6,1.7545e+06
Pitt_50038,999,721,1628,1491,455,3146,4702,2575,894,4943,2744,3330,1619,2939,692,1144,1333,674,1177,1656,4244,1284,4219,3978,1009,5250,7176,5354,3726,4483,270,427,598,2605,1153,718,1596,1498,302,2743,5648,3265,936,4857,2626,3206,1865,3641,579,1563,1299,791,1331,1670,3571,1322,3934,4136,649,5823,6662,5553,3873,3917,304,368,375,2142,2.57021,2.55368,83485.6,83914.9,1.49794e+06
Pitt_50039,1067,778,2409,1715,325,3117,4411,3213,840,4711,2794,2815,1805,2928,742,1442,1839,680,1490,1258,4596,1217,5238,3972,948,5469,7608,5851,4238,4000,225,459,667,2491,805,773,2589,1659,342,3503,5368,3287,755,5103,2685,2698,1835,3667,527,1677,1617,823,1645,1430,3995,1138,4832,4490,745,5745,7809,5494,3618,3729,222,368,432,2207,2.54885,2.51684,87357.3,87612.2,1.58126e+06
Pitt_50040,1292,554,1846,1466,424,3469,4860,3510,904,4520,2778,3170,1708,3054,678,1360,1745,651,1472,1671,3827,977,4926,3613,761,5599,7422,5157,3336,3786,189,532,352,2260,897,932,2085,1327,202,3288,5747,3462,976,5249,2341,3197,1803,3612,698,1533,1342,887,1598,1622,3309,1414,4656,3863,633,5864,6474,5186,3156,3491,305,355,284,2187,2.53349,2.52848,83869.9,83975.6,1.45638e+06
Pitt_50041,1059,689,2959,1764,353,3587,5004,4162,1002,5857,3250,2654,1970,4003,773,1283,1869,850,1739,1339,4990,1424,5175,4405,1073,7067,8307,5522,4354,4329,200,572,506,2471,1164,1169,2398,1756,354,3704,6900,3977,1113,5698,2945,3212,2145,4131,763,2071,1543,900,1901,1562,3899,1180,5301,4388,973,7088,8606,5942,4066,4223,368,455,473,2663,2.57226,2.56832,96563.5,99030.4,1.81977e+06
Pitt_50042,1045,637,1977,1498,505,2937,4330,3257,1019,4919,2830,3454,1690,3053,613,1340,1518,683,1376,1460,3770,1085,4882,3906,716,5739,7411,5733,3633,3323,226,531,374,2107,944,629,1825,1546,334,3361,5273,3229,833,5352,2455,3167,1778,3082,596,1400,1446,832,1533,1722,3576,1147,5061,4104,901,5456,7038,5120,3283,3476,281,585,262,2159,2.50644,2.5399,83576.3,83787,1.48154e+06
Pitt_50043,1223,639,2265,1666,361,3126,4597,3347,938,5348,3208,3104,1890,3223,709,1218,1622,623,1265,1471,4024,1381,5105,3619,789,7454,7707,4676,4010,3497,194,469,517,2225,811,788,2197,1757,502,3265,4649,3515,883,5317,2657,3438,2258,3229,740,1934,1245,952,1521,1643,3952,1303,5186,3659,631,7097,7566,4606,3391,3827,275,380,296,2018,2.76483,2.74676,87507.7,87490.6,1.57943e+06
Pitt_50044,1221,745,2407,1464,496,4097,5005,3632,932,5098,3222,3703,1960,3536,850,1728,1720,773,1249,1808,4337,1167,5798,4156,927,6483,7904,5694,4278,3978,209,456,533,2214,882,851,2187,1913,330,3897,4678,3341,1081,5342,3102,3983,2157,3443,817,1766,1924,1007,1996,1993,4346,1198,5578,3976,736,6565,7126,6145,4341,4382,281,436,430,2470,2.54018,2.55267,93779.9,94701.4,1.7538e+06
Pitt_50045,1295,921,3139,1798,516,4705,5569,3915,1559,6455,3227,4343,2087,3756,938,1586,1980,763,1911,1976,4919,1226,5653,5096,1043,7215,8637,7283,4740,5007,238,678,684,2685,1075,1075,2611,1841,582,4556,7145,3345,988,5894,3023,4336,2326,4544,979,2453,1747,1014,2055,1998,5265,1566,6126,4312,781,6638,8845,6272,4630,5302,368,518,369,2656,2.50595,2.51297,107540,107235,1.95625e+06
Pitt_50046,878,483,2006,1257,339,2983,4393,3326,889,4720,2913,1877,1970,2574,716,1453,2041,684,1442,1053,4215,1172,4899,3413,617,5553,6957,4621,3518,3470,145,477,519,2371,910,718,1695,1419,349,3146,5484,2759,1147,4135,2731,2063,1629,3002,579,1412,1083,805,1485,1040,3571,1157,4748,3877,720,5907,6964,4824,3390,3770,341,395,366,2473,2.51306,2.5002,79941.5,80093.6,1.46577e+06
Pitt_50047,1067,539,2745,1455,466,3337,4948,3879,1484,4933,3028,3480,2378,3671,754,1387,2080,729,1772,1369,5008,1456,5327,4250,863,6500,7660,4947,4122,4217,232,478,477,2428,1220,958,2662,1526,419,3386,6034,3918,1167,5060,3028,3343,2009,4131,714,1886,1689,988,1612,1792,4638,1578,5862,4549,731,6541,8026,4899,3621,4198,311,438,287,2388,2.75807,2.75187,93464.5,95610.3,1.70751e+06
Pitt_50048,947,556,2709,1430,371,2730,4000,3322,1015,4056,2852,2938,1995,3092,588,1249,1612,719,1242,1472,3902,1251,4779,3593,534,5245,6962,5575,3482,3760,241,418,312,2120,889,728,1966,1500,321,2736,4657,3116,1072,4055,2780,2780,1536,3223,686,1402,1315,829,1229,1655,4179,1113,5299,4335,704,6256,6293,5315,3329,3725,327,337,269,2377,2.69988,2.69322,81066.2,82331.9,1.49587e+06
Pitt_50049,836,576,2423,1438,318,2867,3657,2691,824,4278,2649,2861,1810,2406,687,1653,1642,648,1228,1440,3871,1193,4777,3407,632,5223,6276,5149,3122,2856,224,411,449,1933,815,688,1644,1323,288,2976,3745,2551,750,3990,2186,3156,1777,2656,698,1443,1154,634,1372,1647,3653,1078,4961,4032,567,5621,6545,5628,3182,4213,267,370,336,1917,2.63507,2.62703,76455.8,77863.4,1.44355e+06
Pitt_50050,1339,1040,3475,2014,324,3794,4644,3241,1113,5869,3247,3478,2722,3613,841,2612,2354,765,1650,1815,5239,1767,5955,3938,1140,7435,10106,8145,4678,5477,300,488,690,3313,1148,763,3123,1748,357,4024,5443,3671,1026,5896,3104,3653,2534,3913,783,2435,1487,1081,2662,2163,5175,1745,6089,5161,1008,8394,9802,7179,4275,4956,393,443,494,3171,2.63134,2.57378,108621,109299,1.89411e+06
Pitt_50051,1111,748,3081,1401,539,4152,4859,3476,1261,5024,3172,3509,1913,3339,963,1623,2440,702,1403,1312,4688,1546,6099,4327,838,6792,8293,6470,4450,4735,237,586,574,3099,945,1058,3088,1584,215,4093,5945,3361,1285,5212,2779,3215,2322,4211,830,1795,1963,940,1616,1438,4697,1620,6110,5111,872,6136,7710,5630,4121,5018,369,421,471,2975,2.71074,2.73639,98763.8,99157.3,1.68523e+06
Pitt_50053,839,551,2042,1283,540,3427,4609,2936,1037,4404,2393,3075,1510,2925,766,1458,1670,627,1502,1348,4176,1137,4709,3376,751,5552,7443,5084,3927,4109,233,558,476,2540,980,898,2006,1494,388,3333,5086,3107,872,4420,2412,2991,1596,3285,614,1413,1368,885,1797,1690,3766,1317,4342,3315,679,5643,6061,5248,3394,3836,278,493,308,2382,2.46095,2.47372,83012,81697.7,1.41256e+06
Pitt_50054,1058,916,2913,1332,467,3689,4832,3105,1219,5784,2832,3200,1920,3091,701,1771,2055,686,1525,1345,4608,1627,4744,4094,1118,5894,7144,5996,4199,4102,259,538,507,2411,1154,853,2299,1681,407,3598,7006,3709,1172,4444,2664,3435,2113,3687,722,1828,1265,786,1905,1544,4373,1403,4911,4103,682,6829,7527,5591,3994,3477,324,489,322,2237,2.78552,2.83438,91684.3,92535.5,1.5777e+06
Pitt_50055,1030,589,2704,1386,411,2895,4485,3660,866,5393,2914,2854,1584,2693,743,1550,1442,598,1266,1117,4119,957,5418,4138,759,5481,7199,5081,4108,3166,225,429,536,2593,1115,661,1810,1401,402,3355,5551,3622,718,4696,2555,3073,1754,3270,652,1399,1394,964,1583,1203,3724,1073,4857,4071,665,6684,7443,5462,3701,3157,292,428,316,2398,2.60797,2.64653,84387.9,85447.8,1.53853e+06
Pitt_50056,1169,923,1945,1406,400,3418,5018,3023,1157,4980,2480,3278,1708,3442,860,1248,1605,618,1408,1259,4455,1280,4804,3694,959,5445,7171,5569,3282,3611,219,467,445,2068,945,756,1563,1684,277,3563,6022,2703,969,4771,2172,3519,1595,3299,799,1307,1241,768,1544,1599,4014,1403,4678,3993,568,5872,7609,5663,3481,3470,258,446,312,1945,2.70243,2.65786,84815.5,84808.7,1.40869e+06
Pitt_50057,960,644,2096,1269,296,3354,4796,2958,1036,4420,2343,3343,1487,3004,953,1173,1735,625,1300,1296,4347,1131,4099,4289,781,6159,6682,5483,3590,3632,179,396,409,2478,872,877,2041,1436,370,3499,4995,3331,842,5008,2353,2947,1637,3387,741,1470,2097,701,1867,1466,3910,1323,3754,3744,698,5336,6512,5398,3219,3817,254,491,353,2026,2.63389,2.68068,82742.6,82772.9,1.35081e+06
Pitt_50058,1148,572,2662,1497,370,3151,5663,3256,1235,4855,2848,3205,2609,3044,717,1333,1916,755,1570,1432,4931,1253,5759,4768,845,6265,8056,5855,3731,4079,178,594,367,2555,991,757,2784,1437,269,2960,6221,3238,1229,4779,2770,3062,2184,3747,634,1806,1447,869,1624,1405,4713,1547,5584,4557,963,6249,8493,5557,3902,4170,277,475,337,2683,2.48863,2.46774,93073.9,93720.5,1.60105e+06
Pitt_50059,1120,539,3226,1576,477,4222,5572,3567,1173,4843,3259,3399,1807,3318,837,1692,1941,711,1411,1308,4893,915,5077,4737,955,6220,8458,6428,4302,3677,195,506,636,3198,1051,1088,2853,1715,333,3793,5490,3512,1340,4854,2906,3294,2326,3623,790,1878,1494,811,1464,1418,4828,1772,5874,5334,734,5570,7965,6150,4391,4168,309,428,470,2696,2.4492,2.45682,96194.6,96722.5,1.65051e+06
