SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
Caltech_51466,960,555,2576,1295,450,3109,4896,3663,1109,5768,3239,2743,1979,3484,810,1770,2117,804,1460,1139,4937,1175,6353,4254,914,6506,8791,6412,3931,4804,238,534,346,2554,1184,777,2615,1322,382,3154,4679,3128,1068,5491,3102,3212,2438,4069,660,1966,1814,761,1328,1400,4431,1146,5532,4353,788,6310,8930,6356,3951,4593,327,395,318,2541,2.46044,2.49045,95677.1,94522.6,1.62276e+06
Caltech_51467,1348,728,3131,1838,416,3604,6694,4440,1342,6104,3419,3134,2232,4015,790,1767,2658,814,1592,1424,5256,1521,6728,4681,1043,6957,9678,6662,4089,4058,263,402,454,2908,1420,886,3382,1670,332,3799,6097,3898,1423,6022,3433,3217,2356,4230,731,2182,1974,1036,1859,1635,4741,1692,6670,4536,844,6548,9405,6438,3951,4610,339,402,313,3098,2.57553,2.61056,106192,105166,1.93154e+06
Caltech_51468,1211,774,2679,1475,533,3877,5443,3948,1419,5579,3566,3493,1969,3794,968,1628,2053,878,1512,1653,4785,1726,5828,4300,1076,8006,10534,7102,5549,5311,213,493,709,2713,1208,1029,2986,1673,392,3583,6501,4588,1371,5567,3385,3042,2452,4208,645,2107,1384,945,1741,1651,5153,1363,6797,5396,812,7985,9630,5328,4562,4601,373,553,508,3211,2.6219,2.62799,106799,106728,1.94664e+06
Caltech_51469,1478,896,2928,1886,458,4079,6014,3643,1143,5099,2898,4186,1652,3417,672,1467,1986,626,1427,2029,4567,1298,5772,4401,1101,7462,7936,6149,4318,3699,261,571,378,2590,1185,880,2775,1725,325,3605,7208,3342,957,4960,2487,3486,2149,3569,725,1794,1804,889,1330,2013,4226,1365,5746,4094,713,8867,7937,6185,4082,3631,372,455,288,2438,2.40932,2.45279,98487.4,97609.7,1.9297e+06
Caltech_51470,1383,877,2868,1799,559,4026,6042,4306,1314,6052,3725,3096,2394,3846,882,2368,1971,965,1795,1659,4881,2008,5600,4621,1280,8426,9643,6750,5407,4968,218,573,571,3142,1324,831,2975,1878,379,3769,7663,3899,1083,6414,3227,3112,2393,4412,720,2589,2079,988,1960,1638,5086,1498,6511,4847,956,8761,9326,6472,5573,3826,364,596,482,3492,2.53382,2.56355,110017,111123,2.01627e+06
Caltech_51471,756,487,2140,1334,355,3320,3998,3094,1178,4826,2482,2857,1614,2616,522,1137,1631,593,1261,1210,3681,986,4702,3649,504,4966,7133,5331,3187,3352,206,532,465,1973,737,613,2165,1579,371,2919,4805,2367,980,5093,2207,3115,1659,2935,609,1475,1720,783,1551,1536,3551,1104,4251,3536,582,5672,6280,4933,3272,3215,294,507,327,2185,2.50359,2.50718,78077.7,78930.8,1.44544e+06
Caltech_51472,1470,688,2598,1748,564,4089,5899,4344,1304,6405,3022,2636,1876,3891,824,1644,2125,749,1485,1368,4940,1274,5878,4857,1058,7991,8955,6599,4271,4834,247,513,553,2888,977,1140,2719,1914,644,3552,7170,3745,1498,6010,3051,3334,2425,4431,867,1776,1388,882,2054,2061,4871,1701,6433,4531,918,7805,8717,7327,4371,4365,395,560,408,2768,2.80485,2.75662,103587,106808,2.1167e+06
Caltech_51473,1216,939,1886,1558,376,3352,4851,4251,1189,5861,3089,3992,1703,3693,819,1620,1970,853,1724,1440,5590,1103,5870,4300,1319,7155,9307,6319,4187,4348,215,538,588,2439,1138,1101,2760,1520,433,3662,5927,3473,1138,5342,3142,3260,1919,3698,668,1964,1811,968,1966,1574,4779,1226,5928,4198,1035,6755,9019,6465,4358,5076,324,355,451,2376,2.51928,2.55679,99657,99810.5,1.69179e+06
Caltech_51474,1300,717,2712,1422,430,3861,5816,3935,970,6617,3387,3220,2030,3602,713,1440,2008,857,2125,1512,4859,1374,6669,4098,904,7267,7818,6294,4379,3871,202,448,465,2675,1187,791,2384,1968,452,3332,7171,3434,1123,6020,3065,3944,2083,4022,761,1867,1600,1054,1995,1928,4891,1159,6634,4305,687,7874,8854,5995,4066,4403,289,508,454,2550,2.56066,2.62443,99998.4,102848,1.89137e+06
Caltech_51475,1072,653,3000,1489,509,3757,5111,4025,1183,4893,2898,2772,2036,3348,877,1310,1834,655,1363,1399,4010,1408,5236,4181,849,6148,7699,5779,3887,4219,229,493,399,2579,1006,909,2822,1438,474,3126,5739,3238,1196,5299,2795,3089,1944,3994,769,1268,1596,906,1461,1712,4139,1103,5142,4283,842,6732,7376,6216,3783,4145,312,457,350,2672,2.69135,2.7479,91301.8,92333.6,1.6509e+06
Caltech_51476,1269,704,2692,1615,462,3739,4999,3922,936,4917,2979,3040,2678,3229,626,1408,1773,870,1364,1304,4687,985,6409,3952,1068,6897,8063,7077,4090,3990,274,524,397,2252,947,687,3228,1526,451,3309,5301,3472,1046,4885,3075,2972,2374,3348,684,1615,1779,780,1660,1345,4480,1395,6578,4513,805,6797,7565,6021,4107,3917,311,393,374,2394,2.52342,2.54104,95192.7,94131.6,1.8465e+06
Caltech_51477,1070,618,2153,1358,476,3675,3815,3065,929,5017,2813,3210,1729,2934,703,1312,1607,637,1246,1444,4115,1237,4793,3942,746,5511,6647,5370,3922,3664,192,518,484,2041,837,852,2131,1342,351,3366,4583,3251,818,5340,2483,3035,1897,3076,664,1607,1331,924,1523,1495,3740,1140,4796,3668,742,5932,6258,5473,3556,3553,201,374,352,2004,2.39244,2.45106,82990.2,82694.6,1.38858e+06
Caltech_51478,1184,604,3187,1737,353,3911,5186,4038,1105,5640,2881,3665,1714,3919,661,1463,1742,694,1461,1982,5590,1276,6015,4251,917,7502,9121,5764,4165,3932,256,517,383,2509,1039,807,3354,1938,400,3717,5767,3761,1225,5538,2507,3725,1938,4226,735,1619,1483,839,1830,1895,5105,1220,5947,4595,871,7013,8839,5874,4392,4543,287,443,317,2558,2.46402,2.50628,99325.6,100346,1.73785e+06
Caltech_51479,911,523,2549,1436,312,2846,4269,3114,934,4600,2671,3075,1367,2812,759,1358,1673,569,1303,1424,3939,1052,4634,3515,866,5281,6864,6223,3772,3211,84,535,506,2073,900,647,2305,1382,321,2711,4756,2621,811,5294,2531,2979,1583,3137,741,1399,1866,631,1454,1629,3816,1113,4388,3520,547,5212,6984,5737,3641,3178,255,457,303,2557,2.44213,2.42659,81062,81406.9,1.54869e+06
Caltech_51480,979,778,2491,1494,334,3445,4644,3589,760,4426,2658,2421,1862,3119,747,1295,1500,673,1290,1245,4170,921,5004,3309,757,5763,6151,4956,3988,3443,204,469,519,2065,960,822,2126,1465,473,3298,5841,3377,821,4731,2827,2615,1735,3287,719,1492,1391,796,1700,1319,3789,1041,5248,3374,528,5010,6450,5046,3194,3456,250,443,322,2252,2.55261,2.57493,81469.9,82198,1.44745e+06
Caltech_51481,1227,649,2721,1564,472,3449,5333,4088,1169,5396,3085,2953,1856,3520,802,1526,1969,773,1442,1398,4631,1413,5054,3926,821,6121,7565,5210,4064,3385,183,530,430,2309,905,680,2708,1531,347,3228,5766,3412,996,5436,2797,3151,1862,3365,685,1857,1785,908,1645,1671,4245,1183,5606,3946,686,5653,7393,5459,3473,4008,299,589,370,2623,2.506,2.51823,91033.5,90269.6,1.6785e+06
Caltech_51482,1107,590,2069,1714,362,3097,5009,3836,816,4764,2485,3308,1718,3699,672,1192,1589,584,1227,1482,4256,1170,4764,3420,786,5346,7108,5856,3815,3697,221,483,387,2169,864,706,1752,1589,413,2964,5330,3352,905,4807,2191,2918,1888,3479,660,1382,1432,682,1614,1507,4245,1276,4936,3273,570,5587,7066,6009,3693,3395,269,425,320,2382,2.60357,2.62614,84798,83881.7,1.57079e+06
Caltech_51483,1168,582,2793,1530,363,4120,5536,3628,1009,5939,2987,3114,1677,3685,613,1180,1699,701,1387,1309,4096,1178,5458,3909,762,6548,7153,5454,4438,3739,252,494,352,2269,879,670,2668,1599,435,3918,6370,3668,840,5504,2692,2526,2033,3526,780,1472,1370,897,1222,1453,4012,1244,5132,4573,488,6907,7377,5264,3509,4215,236,390,256,2299,2.64173,2.63252,91123.3,90423.7,1.75194e+06
Caltech_51484,1217,647,2645,1644,600,3925,4990,3519,1005,5616,2890,2911,2211,3451,804,1649,2022,815,1844,1442,4592,1411,5535,3921,998,7325,9541,5576,4713,4356,235,454,553,3091,910,845,2442,1741,589,4008,5491,3271,907,5568,3119,3194,2256,3699,682,1968,1603,863,2035,1757,3920,1286,6200,3951,585,7440,8511,6398,4062,4615,303,471,382,3194,2.48758,2.48522,98152.3,98267.3,1.69861e+06
Caltech_51485,1190,648,2718,1817,653,3355,5533,4712,949,5838,2844,3049,1943,3894,718,1248,1905,682,1739,1598,4753,1313,5288,4257,935,7255,8371,5293,4471,4732,205,647,512,2495,891,979,2206,1537,521,3999,5834,3640,1282,6041,2971,2887,1933,3418,754,1745,1751,803,1529,1580,4512,1341,5508,4684,804,7947,8498,5883,4149,4647,236,527,360,2404,2.55365,2.58003,97561.1,97800,1.88866e+06
Caltech_51486,1313,674,2634,1994,561,3980,5445,4757,886,6898,3188,4091,2350,4058,737,1627,1402,707,1183,1885,4497,1278,6250,4146,828,6122,9830,6295,4328,4853,223,556,468,2444,1000,771,2367,1793,356,3829,6396,3918,1259,5637,3034,3787,2179,4068,748,1682,1619,871,1383,1870,4265,1588,6090,4273,629,7519,9123,6818,4273,4663,317,616,457,3016,2.54192,2.58018,102489,102216,1.93373e+06
Caltech_51487,1112,578,1854,1441,377,3023,4642,3303,860,5000,2428,3180,1459,2748,666,1355,1658,609,1143,1215,4697,1105,5491,3868,533,5512,7822,5683,3567,3715,176,504,453,2042,750,729,2235,1502,494,2826,5219,2769,1016,5462,2154,2679,1583,2884,636,1584,1210,699,1117,1430,4496,1015,5859,3728,663,6105,6978,5258,3485,3304,253,413,304,1958,2.77922,2.81006,83818.9,82797.6,1.62816e+06
Caltech_51488,1138,449,2173,1260,483,2851,4737,2999,739,4397,2242,2979,1430,3081,756,1344,1536,605,1365,1186,3672,1158,4449,3625,603,5272,6232,4672,3410,3458,131,540,357,2144,765,554,1662,1352,357,2830,4723,2932,838,3544,2092,2709,1775,3080,587,1507,1032,766,1616,1375,3778,938,4716,3751,472,5090,6402,5048,3238,3717,225,490,315,2370,2.61002,2.63884,77472.3,76642.1,1.5091e+06
Caltech_51489,1374,630,2250,1444,543,3670,5419,3526,1135,5414,2455,3274,1969,3583,854,1274,1825,696,1288,1216,4804,1357,5397,3850,701,6036,7607,6086,4269,4720,223,534,453,2375,1071,975,2348,1695,437,4052,6003,3215,1174,5667,2482,3172,1831,3935,795,1554,1817,743,1577,1671,4332,1516,5744,3928,802,5833,7167,6640,3738,4113,412,444,327,2729,2.42467,2.41177,92251.9,93940.8,1.73083e+06
Caltech_51490,1336,904,2639,1527,417,3156,4379,3917,1191,5669,2933,3023,1967,3526,804,1764,1657,607,1575,1486,4115,1431,5814,3778,876,6167,7925,5228,4460,4788,150,482,704,2666,1086,814,2472,1686,366,3244,5504,3132,1199,5312,2723,3295,2006,3928,731,1982,1801,903,1725,1673,4311,1368,5523,3781,647,6268,8144,5918,4263,4281,289,467,446,2583,2.40466,2.45558,93064.2,93871,1.54891e+06
Caltech_51491,1111,705,2051,1090,429,3275,4978,3555,844,4689,2839,2719,1724,3459,655,1576,1501,600,1074,1116,4078,1418,5489,3222,877,5796,6975,4907,3372,3787,200,514,373,2261,951,789,1667,1315,321,3007,6302,2906,812,4651,2605,2860,2042,3772,725,1888,1200,827,1686,1430,4115,1192,5276,3237,674,6165,7022,4551,3577,2838,266,457,325,2727,2.47006,2.44859,83260.1,84180,1.52207e+06
Caltech_51492,1437,917,2984,1827,659,4140,5170,3865,1078,5640,3135,3915,2157,3941,828,1522,1886,567,1410,1698,4956,1302,6136,3970,1010,7569,9115,6031,4971,5710,298,599,536,2690,1082,996,2497,1586,419,3940,6165,4317,1060,6172,2923,3567,2211,4673,844,1654,1823,991,1841,1682,4698,1540,5870,4688,788,8474,8552,6165,4635,4470,336,445,356,2529,2.51281,2.57667,103669,103992,1.87541e+06
Caltech_51493,1007,637,3316,1451,403,3355,4609,3333,1086,5204,2905,2856,1882,2960,631,1422,1798,662,1265,1182,4228,1189,5171,3395,929,6793,7474,5838,3853,3998,186,387,559,2192,809,650,2659,1559,348,2958,5950,3528,821,4169,2623,2776,1567,3716,638,1671,1643,952,1492,1343,4288,918,5450,3632,679,5784,8047,5599,3608,2897,237,414,382,2519,2.47832,2.52916,88157.2,86323,1.57675e+06
