SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
Leuven_50693,1001,612,2189,1407,447,3870,5023,3616,1065,5649,2865,3096,1766,3072,799,1240,2136,626,1523,1235,4942,1231,4968,4334,959,5648,7466,5391,3948,3799,243,544,578,2277,918,789,2096,1370,451,3848,5466,3367,677,5514,2559,3177,1870,3440,898,2222,1598,912,1751,1463,4329,1494,4968,3788,801,5656,7402,6216,4163,4611,340,510,449,2198,2.25066,2.2256,89563.3,91312.9,1.56503e+06
Leuven_50694,1019,557,2563,1543,238,3110,5269,3593,967,4712,2670,3330,1646,3655,678,1499,1570,708,1511,1175,4391,1110,4725,3522,746,5661,6973,5515,3489,3625,195,512,446,2043,1140,615,2352,1444,249,3081,5578,3289,860,4897,2619,2992,1878,3870,675,1543,1487,732,1424,1178,3881,1179,5153,3890,545,6048,7365,6041,3380,3590,291,388,424,1895,2.44157,2.48498,84965.6,85972.5,1.63817e+06
Leuven_50695,1286,872,2311,1378,362,3783,5538,4023,1210,5463,2682,3874,1704,4375,835,1346,2659,858,1537,1170,4422,1626,5373,4512,1106,5636,7361,5409,4040,4195,254,500,607,2243,1174,1099,2553,1627,97,3710,6255,3763,1138,5705,2456,3675,1798,4147,781,1661,1684,894,1605,1539,4360,1436,5531,4488,851,6801,7344,6104,3843,4484,333,454,339,2430,2.48102,2.42264,94548,96159.6,1.66039e+06
Leuven_50696,1312,632,2653,1700,491,3782,4926,3894,1312,5021,2565,3343,1668,3276,795,1320,1855,709,1412,1438,4191,1263,4756,4234,954,5433,7903,5819,3913,4587,159,507,436,2079,1058,905,1973,1635,428,3272,5837,3733,823,5215,2551,2985,2186,3959,745,1446,1501,851,1765,1560,4867,1155,4730,4677,874,6592,7329,5744,3664,4446,336,497,304,2053,2.563,2.59597,90336.2,91698.1,1.63486e+06
Leuven_50697,847,494,2091,1447,270,3593,4322,2719,740,5123,2601,2583,1484,2742,646,1299,1521,603,1463,1262,3978,1304,4325,3681,720,5567,7522,4734,3853,3685,231,427,578,2136,1026,497,1993,1517,144,2997,5259,2973,883,4462,2363,3316,1709,3512,638,1578,1332,754,1649,1454,3705,894,4937,4452,474,5865,7037,5362,3262,3038,346,382,321,1981,2.52643,2.49769,80592.2,82110.7,1.29213e+06
Leuven_50698,1058,1056,2426,1614,461,3923,6084,3918,1083,5631,3223,3652,2020,3485,921,1679,1739,771,1311,1389,4360,1477,5446,4504,1184,6893,8427,6785,4546,4866,198,459,488,2280,873,657,2416,1968,365,3499,6685,3672,1031,6027,3124,3822,2244,4166,874,1829,1451,1054,1758,1750,5047,1185,5780,4674,715,7191,8625,6369,4188,4976,331,651,390,2251,2.39239,2.38563,99357,101639,1.84141e+06
Leuven_50699,1401,810,3060,1452,425,3371,5043,3815,1360,4917,2981,3522,1985,3450,980,1625,1571,730,1878,1309,4523,1150,5563,4324,976,6542,8022,4795,4012,4555,255,550,554,2352,1197,1068,3098,1481,401,3381,5853,3870,1066,5386,2837,3422,1925,3914,748,2125,1600,880,2089,1627,4195,1778,5844,3934,815,6658,7636,5230,3531,4026,290,455,459,2255,2.41664,2.4097,93859.4,95073.4,1.66747e+06
Leuven_50700,1208,551,2308,1342,299,3647,5393,3612,1171,4581,3182,2711,1590,3144,702,1249,2216,697,1568,1214,4413,1284,5247,4206,760,5652,7801,5657,4242,3930,226,512,580,2368,1039,863,1903,1637,435,3523,5929,3658,869,4423,2774,2829,1737,3400,646,1562,1395,818,1712,1443,4528,1285,5148,4307,689,6940,7644,5748,3700,3963,322,539,341,2368,2.62629,2.44428,89261.5,90118,1.64491e+06
Leuven_50701,1108,805,2224,1098,326,3359,4278,3035,1224,4053,2664,2723,1523,3254,660,1704,2317,694,1656,1080,4375,1404,5779,4410,1139,5328,7608,6803,4547,4923,242,424,560,2039,964,890,2422,1329,342,3650,6173,2826,744,4345,2299,3023,1888,3659,1006,1507,1344,922,1609,1157,4351,1362,5509,4905,708,5865,8025,6035,4285,4619,282,401,340,2028,2.29658,2.37034,89365.8,90816,1.55337e+06
Leuven_50702,1511,780,3068,1692,408,4101,4470,3608,1351,6399,3585,3392,2330,3310,656,1649,2100,912,1489,1572,4479,1640,5910,4198,1235,7378,9056,6901,5046,5108,362,542,668,2344,1302,1201,2797,1709,266,4375,6421,3321,1309,6829,3231,3425,2142,4157,877,2011,1698,963,1932,1587,4213,1343,6307,4543,922,7190,8415,6163,4793,4140,373,391,460,2373,2.76275,2.69145,103249,103182,1.98704e+06
Leuven_50703,1353,688,2272,2064,545,4755,5682,4119,1024,5753,2785,3159,1669,3610,884,1840,1615,649,1483,1754,4614,1018,5315,4456,1086,5769,9137,6347,4170,4910,244,559,468,2148,1148,769,2204,1881,740,3944,5802,3685,918,5743,2711,3577,1997,4149,843,1726,1567,679,1342,1762,4805,1091,5610,4913,761,6247,9131,5909,4242,4688,329,608,383,2202,2.23247,2.20584,97942.1,98106.8,1.46858e+06
Leuven_50704,1344,698,3065,1763,531,3809,5547,3884,1239,5672,3134,3715,1852,3234,860,1475,2011,736,1627,1517,5147,1340,5500,5146,1007,7903,9144,6694,4544,4935,205,534,622,2287,1098,644,2953,1873,368,3923,5983,3786,1038,6146,2973,3417,2095,3781,738,1682,2278,939,1826,1676,4459,1505,6046,5163,784,6964,8876,7205,4285,4610,424,454,479,2311,2.32278,2.32109,102723,102782,1.72644e+06
Leuven_50705,976,540,2681,1642,365,3730,4779,3479,1272,4745,2882,3289,1756,2767,834,1326,1481,757,1438,1414,4148,1263,5124,3821,760,5535,7617,5622,3468,3313,216,436,561,1909,996,997,1947,1582,385,3232,5795,2624,1087,4686,3072,3494,2050,3675,899,1284,1210,909,1569,1697,3804,1426,4928,4044,606,6615,7040,6381,3373,3519,318,446,269,1931,2.43902,2.4028,85947.1,87889.3,1.5225e+06
Leuven_50706,1010,1144,2829,1673,703,3579,5416,3843,994,5284,2638,4015,1698,3998,1070,1403,1639,675,1594,1682,4207,1622,4829,4261,964,6307,8500,5734,4701,5017,250,637,463,2523,1092,1031,2983,1891,425,3599,7322,3881,857,5595,2350,3651,2273,4487,727,1619,1325,881,1631,1601,4223,1588,5191,4370,640,7274,8401,5097,3987,4451,383,393,311,2387,2.33015,2.30317,96901.1,97917.9,1.59583e+06
Leuven_50707,885,668,2728,1513,398,3274,4777,3333,1164,4854,2671,2632,1948,3635,647,1468,1386,715,1113,1127,4035,1252,4911,3702,881,5932,7143,5177,3468,3798,202,422,419,2044,1027,812,2257,1454,164,2976,4885,3193,1059,4399,2251,2948,1833,3275,645,1297,1314,733,1785,1223,3497,1145,4791,4145,819,6421,6468,5493,3415,4345,289,417,403,2025,2.48002,2.48415,84321.9,83201.2,1.14725e+06
Leuven_50708,1328,640,1844,1559,460,3328,4220,3226,946,4974,2273,2648,1631,3340,736,1291,1249,547,860,1294,4483,1275,4605,3351,945,4953,6870,4031,3892,3584,209,553,459,1715,1130,722,2431,1263,345,3161,5054,3263,672,4544,2096,3105,1741,3302,686,1519,1068,804,1111,1437,2946,1409,5703,3080,685,6470,7090,4349,3480,2846,276,522,346,1678,2.39793,2.27307,79320.9,80335,1.46263e+06
Leuven_50709,1219,719,2581,1261,402,3777,5981,3504,1425,5163,3435,2760,1503,3406,845,1595,2105,981,1671,1039,4325,1301,5368,4871,930,6794,8923,6552,3965,4293,200,526,583,2396,1128,1110,2368,1256,196,3138,6567,3733,1005,5217,3443,2834,2184,3866,721,1918,1494,1014,1735,1031,4796,1569,6720,4617,885,6602,8805,6715,4210,4272,333,477,416,2331,2.29975,2.37078,96399,98703.7,1.60947e+06
Leuven_50710,972,542,1998,1228,360,3146,4730,3403,1030,4767,2569,2800,1455,3154,707,1102,1981,568,1245,1033,4296,1145,4890,3704,835,4926,7470,4994,3880,3682,258,470,353,2035,858,800,2151,1687,416,2981,6557,3540,864,4250,2588,2811,1756,3405,714,1383,1136,772,1455,1538,4037,1157,5301,3480,622,6296,6032,5387,3498,3176,328,365,334,2114,2.3266,2.29781,81730.7,83789.3,1.51387e+06
Leuven_50711,1017,557,2806,1351,376,2993,4178,2934,1049,4995,2540,3119,1709,2860,624,1373,1810,606,1350,1161,4064,1064,4737,3892,763,5742,7668,5497,3976,4342,235,511,493,1719,1035,540,2244,1492,300,2907,4872,2806,895,5277,2243,3147,1835,3085,691,1586,1454,735,1377,1170,3912,1103,4827,4038,565,6105,8712,5136,3630,3673,338,372,335,1688,2.5708,2.59463,84109.9,84124.9,1.53126e+06
