SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
KKI_50783,1009,638,2735,1234,316,3616,4729,3034,854,4990,3180,3068,2047,2573,623,1423,1752,626,1386,1369,4057,1180,4685,3877,651,6053,7366,5756,3785,3757,252,494,455,1935,1107,768,2082,1435,479,3487,5933,3662,847,4337,3052,3053,1869,3364,673,1476,1397,891,2168,1542,4203,1011,4762,3978,772,6713,6954,5386,3325,3478,305,387,360,2017,2.8349,2.78423,85505.6,87277.9,1.37933e+06
KKI_50784,1032,588,2714,1665,396,3682,5193,3761,1051,4420,2524,3684,1672,3098,666,1228,1672,618,1382,1609,4083,1202,4622,3486,803,5736,7425,5725,3857,3530,249,507,402,1881,858,725,2254,1562,317,2865,5690,3838,1057,4460,2605,3470,1975,3624,618,1566,1373,775,1923,1716,3756,1135,4683,4106,660,6234,6893,5549,3616,3866,271,467,330,1867,2.74016,2.82659,86162.9,86703.9,1.35244e+06
KKI_50786,1020,553,2644,1623,496,4117,5382,3728,1160,5342,3289,2902,2133,3268,690,1283,1848,722,1692,1511,4368,1238,5122,4665,1098,7018,8346,6210,4164,5091,270,583,555,2331,1117,764,2261,1823,427,4039,6259,3714,984,4970,3013,2812,2179,3782,613,1650,1489,992,1798,1581,4951,1298,5402,4599,767,7335,8130,6229,3826,4227,330,531,413,2590,2.58971,2.64569,96460,96897.5,1.459e+06
KKI_50787,1048,595,2615,1425,464,3476,3712,3820,1310,5440,3018,3288,2088,2810,769,1543,2184,726,1365,1501,4521,1306,5528,3820,888,6105,7375,6214,3569,4230,187,469,505,2047,767,780,2299,1673,235,3699,4641,3519,1051,5577,2935,3368,2148,3081,804,1506,1947,828,1775,1548,4107,1298,5198,3880,691,5862,7993,6389,3813,3880,301,463,381,2314,2.44341,2.46311,89957.8,90750,1.42858e+06
KKI_50788,1136,999,2670,1490,391,3920,4786,4445,1242,5237,3815,2981,1677,3687,901,1474,2060,750,1402,1022,4617,1712,5203,4081,1054,7253,9534,6073,4486,4617,253,528,581,2583,1102,968,2769,1280,427,3840,5812,4082,1169,4417,3243,2969,2002,3695,779,1701,1531,968,1995,1213,4882,1698,5716,4798,668,7926,8531,5889,4085,4273,300,478,386,2285,2.67836,2.60503,98658.9,97877.1,1.51897e+06
KKI_50789,922,532,2562,1529,412,4072,4427,3655,1138,4989,2771,3236,1825,3595,819,1541,1630,664,1641,1609,5313,1209,5245,4371,840,6579,8346,6662,4696,4791,260,622,505,2041,1084,657,2342,1508,308,4044,6473,3386,1193,5292,2588,3283,2105,3590,970,1851,1285,896,1825,1823,4903,1483,5275,4175,642,6784,8537,6278,4178,4379,358,667,400,2206,2.46837,2.4837,95046.1,96770.2,1.69784e+06
KKI_50790,1072,550,2012,1270,481,3777,4270,3129,928,3851,2679,2847,1700,2572,727,1325,1383,546,1105,1467,3513,1064,3972,3774,674,4721,6416,5289,3194,3258,128,476,457,1890,937,666,2090,1191,495,4084,5240,3015,1030,3414,2405,2830,1703,2667,801,1350,1386,761,1093,1572,3670,1119,3807,3926,692,5521,6159,5437,3184,3828,278,339,304,2174,2.63661,2.64462,76516.5,79169.3,1.29944e+06
KKI_50791,1134,1076,3480,1772,482,3746,5418,4753,1497,5814,3580,3211,2092,4073,817,1720,2013,769,1532,1576,5656,1488,6268,4605,1094,7990,9117,7136,5035,5033,306,610,644,2655,1043,1330,3220,1578,527,4222,6721,4345,1046,6201,3406,3241,2366,4288,798,1956,1904,932,1950,1545,4939,1659,5933,5407,1188,7962,9475,7602,4458,4918,363,555,434,2633,2.82673,2.85808,108193,110145,1.7049e+06
KKI_50792,950,663,2929,1289,461,3449,5466,3648,1257,4566,3033,2544,1573,3177,757,1139,1633,677,1686,979,4724,1296,5604,4643,851,5817,7485,6065,4421,5431,243,526,543,2626,959,689,2436,1537,402,3841,7171,3548,1207,4150,2699,2704,1818,3454,770,1538,1221,783,1505,1307,5190,1278,5471,4084,575,6509,7251,6575,3875,4093,459,352,384,2280,2.794,2.73771,92152,92114.8,1.63726e+06
KKI_50793,1213,576,1696,1523,386,3688,4461,3196,1079,5589,2915,2976,1571,3009,713,1054,1983,644,1717,1357,3697,1022,4500,3800,700,6616,6934,5310,4130,4191,238,535,417,2079,965,833,1770,1495,291,3209,5748,3350,790,5025,2871,3385,1817,3371,770,1529,1267,863,1629,1370,4066,1192,4375,3624,720,6226,6628,5012,3624,3697,326,361,348,2077,2.8993,2.92406,85513.2,84625.9,1.36276e+06
KKI_50794,928,509,2767,1440,353,3314,4630,4188,1052,4404,2281,2930,1644,3645,702,1263,1521,613,1304,1282,4404,1376,5325,3882,698,5634,7341,5700,4114,4098,195,617,540,1758,1023,703,2104,1349,350,3244,6294,3454,812,4891,2644,3174,1780,3434,640,1407,1321,704,1184,1203,4346,1024,5137,3785,610,5839,7986,5925,4127,4703,248,464,335,2043,2.61522,2.64275,86452.6,88286.8,1.49889e+06
KKI_50795,1226,728,2715,1404,521,3852,5109,3875,1115,5085,3018,3149,2099,3441,786,1573,1871,631,1249,1140,4438,1320,4804,4264,952,6441,8314,5908,4263,4574,211,644,556,2158,853,830,2551,1643,375,3611,5534,3773,928,5397,2546,2881,2100,4053,768,1916,1869,884,1555,1453,4466,1350,5020,4898,690,6619,8441,5735,4092,4611,354,458,332,2033,2.69357,2.68708,93433.2,94617.8,1.56765e+06
KKI_50796,960,622,2692,1118,351,3355,5235,4184,944,4499,2554,2371,1534,3274,802,1350,1638,582,1204,967,4096,1088,4837,3859,733,5642,7052,4839,3732,3487,193,477,450,1973,877,718,2377,1318,307,3482,5477,3947,1126,5007,2518,2565,1724,3501,722,1420,1476,702,1197,1115,3726,1254,5365,3725,676,6390,6478,5027,3371,3513,277,372,315,1960,2.80483,2.73473,82695.8,84023.4,1.47838e+06
KKI_50797,909,920,3279,1911,458,3849,5031,4423,1190,6373,3098,3767,2078,3576,795,1384,2297,669,1590,1854,4332,1428,5491,4591,979,6165,8473,6947,3798,5248,275,502,463,2642,984,791,2930,1855,412,3644,6488,4189,1168,5479,3306,3836,2363,4579,941,1940,1633,859,1703,1837,5360,1262,5721,4725,817,6679,8184,6712,3801,3640,263,568,370,2484,2.65605,2.69255,100786,101522,1.44098e+06
KKI_50798,1425,897,2542,1704,424,3756,6003,4159,1526,6048,3436,3458,2462,3961,875,1606,1833,807,1773,1337,4897,1483,5802,4525,1008,8028,9317,6061,4609,4198,233,539,568,2038,1413,955,2039,1658,533,3507,7698,4434,1061,5753,3004,3671,2014,4589,1037,1752,1786,1024,1984,1689,5320,1287,5939,5160,816,8259,9202,6230,4553,3930,370,405,406,2005,2.74563,2.67264,103338,105485,1.63607e+06
KKI_50799,1209,698,2571,1639,415,3540,5173,4018,1352,5706,2983,3226,1748,3513,829,1264,2111,760,1619,1292,4947,1141,4432,4069,818,5906,7562,5594,3910,4425,181,445,547,2059,1147,664,2500,1835,382,3900,6198,3536,1017,5131,2563,3799,1847,3713,970,1530,1646,823,1784,1797,4376,1252,5549,4010,750,5163,7175,6875,3654,4084,314,467,300,1886,2.73642,2.67865,91698.8,92636.6,1.50682e+06
KKI_50800,1773,907,3581,2042,767,5666,7216,5426,1824,6522,3870,4353,3087,4574,1159,1756,2155,1013,1526,1825,5589,1520,7230,5507,1326,9363,11367,6748,5894,6032,268,613,698,2703,1274,881,3554,1802,585,5039,9164,4972,1386,7300,3642,3732,2654,5230,1187,2513,2289,970,2169,1688,5369,1634,6818,6219,1068,9133,11632,7757,6176,6277,369,504,502,2957,2.6753,2.64828,125898,128449,2.01456e+06
KKI_50801,1277,915,2439,1298,589,4142,4998,3848,1140,5666,3191,2871,2204,2953,731,1498,2405,763,2074,1155,4740,1316,4570,4551,1046,6534,8615,6421,4552,4840,265,573,511,2497,1061,939,2892,1656,559,3933,6305,4369,920,5023,2917,2802,2457,3898,735,1892,1570,928,1947,1109,3836,1511,4944,4681,727,6385,8514,6871,4282,4326,351,528,376,2463,2.68049,2.7133,97185.6,97705.5,1.48158e+06
KKI_50802,875,596,2574,1603,398,3492,4800,3923,1089,4650,3331,3148,1867,3203,966,1323,2083,834,1405,1487,4501,1526,4815,4047,687,6196,7652,5884,4236,4771,254,445,464,2596,882,674,2213,1699,299,3825,6204,3717,988,4629,3170,3132,2058,3884,997,1702,1521,892,2105,1596,4762,1324,5416,4631,636,6327,7477,5461,3689,4169,218,400,393,2301,2.91924,2.85318,91717.2,93388.1,1.50807e+06
KKI_50803,1067,621,2562,1382,242,3878,5576,4718,1125,5132,3150,3162,1860,3556,957,1398,2031,763,1827,1532,4808,1141,5457,4390,763,7046,8375,5885,4748,4494,198,543,621,2582,1217,915,2626,1769,300,3805,6927,3880,908,4864,3132,2997,2207,3797,764,1825,1866,821,1656,1497,4546,1310,5735,4987,701,6680,8336,6738,4768,4468,344,434,521,2704,2.85512,2.79089,97587.7,100043,1.62186e+06
KKI_50804,1263,1021,2199,1416,486,3877,6216,3752,1248,5198,3399,3939,1722,3654,868,1463,1948,742,1748,1390,4255,1793,4865,4541,929,6963,8464,6179,4004,4849,187,484,462,2496,1061,1050,1941,1703,405,3776,7090,3787,1086,5411,3013,3501,2098,3850,719,1744,1393,872,1915,1703,4401,1474,5151,5269,1074,6656,9004,5354,3685,4295,329,444,345,2628,2.74834,2.8141,98021.2,98226.7,1.61387e+06
KKI_50805,1100,572,2629,1805,607,4407,6113,4824,1420,5167,3460,3766,1872,4213,810,1394,1946,746,1476,1507,4586,1464,4739,4453,856,7371,7970,7058,4727,4821,221,511,541,2390,1231,806,2746,1844,753,3892,7033,4212,1169,5241,3195,3688,2318,4335,1066,1395,1351,903,1418,1789,4876,1482,5306,4657,602,6910,8496,6784,4244,4990,386,447,371,2471,2.68178,2.70085,101541,102406,1.64332e+06
KKI_50806,1216,668,1885,1630,433,3642,4749,3605,1024,4566,2806,3573,1870,3483,821,1687,1719,656,1160,1287,5152,1239,5228,3111,738,5783,6787,5162,4322,4298,185,536,562,1947,1143,682,2645,1589,314,3804,5777,4149,987,4654,2554,3561,1878,3745,714,1351,1417,825,1299,1265,4422,1294,4528,4014,525,5721,6931,7036,4203,3998,291,553,352,1964,2.55632,2.62664,87532.3,90186.4,1.39476e+06
KKI_50807,1310,673,2605,1466,530,3472,5403,3344,1183,4789,3147,3406,2046,3264,766,1687,1760,756,1441,1225,4312,1211,5173,4604,851,6835,8440,6708,4023,4155,241,403,496,2276,1062,728,2243,1554,477,3152,6170,3821,1146,4450,2840,3216,1996,3755,571,1680,1737,974,1486,1778,4234,1137,5253,4384,894,7554,9043,6097,4160,4001,282,517,337,2144,2.7789,2.77796,94004.2,94871.7,1.39804e+06
KKI_50808,1021,719,2423,1546,454,3454,5197,4539,1138,4755,3179,3337,2187,3559,662,1658,2377,730,1784,1412,4470,1404,4952,4150,1093,6446,8577,6192,3991,4619,222,556,550,2166,1038,924,2688,1768,492,3645,5917,4090,845,4564,3015,3017,2389,3756,756,2016,1561,874,1746,1624,4238,1481,5102,4254,758,6771,8207,5923,3987,4380,319,432,340,2160,2.71473,2.71325,95516.5,95075.2,1.51113e+06
KKI_50809,1080,583,2683,1679,471,4047,5446,3919,1340,6002,3465,3436,2376,3118,817,1434,2415,777,1678,1619,4498,1362,5072,4704,755,6511,8784,6700,4241,5936,206,560,529,2342,1133,991,2287,1782,406,3657,5540,4271,1241,5672,3087,3246,2014,4048,806,1338,1645,1023,1678,1791,4975,1265,5091,4646,986,7002,7629,6188,4372,4609,223,398,332,2532,2.80345,2.83528,100587,97907.3,1.62067e+06
KKI_50810,1388,711,2618,1533,532,3794,5393,3694,1013,4734,3222,3140,2328,3451,877,1382,1544,694,1125,1547,4956,1210,5119,4432,959,7421,7752,6062,4707,5014,270,599,442,2212,1108,1170,2636,1776,346,3833,7780,4338,1141,4958,3252,3295,2231,3654,912,1479,1785,777,1656,1673,4435,1499,5016,4906,758,7303,7287,6309,3838,3615,301,532,369,2170,2.68886,2.63171,95875.4,98139.9,1.54394e+06
KKI_50811,1648,829,3064,1860,635,4402,5676,4025,1268,6002,3187,3096,2122,4000,862,1706,1919,685,1663,1475,4863,1332,6005,4723,1138,6489,9964,6522,4912,4962,288,515,543,2314,1076,912,2910,1675,639,3803,7820,3848,1039,4930,3378,3366,2192,4291,753,2082,2392,908,1777,1507,4211,1906,5980,5108,951,7094,9247,6025,4949,4393,335,507,320,2556,2.66449,2.69222,104692,104881,1.77116e+06
KKI_50812,1056,657,2345,1281,493,3393,5245,3590,1037,4719,2693,3197,1505,3341,743,1494,1672,616,1659,1243,3905,1248,5104,4023,671,6592,8010,5492,4063,4095,226,691,481,1953,1188,937,2668,1368,487,3563,6043,3304,946,4863,2469,2899,1886,3823,818,1501,1532,816,1536,1333,4216,1237,4812,4552,628,6476,7695,5599,3654,4163,245,587,434,1893,2.5824,2.66342,88530.4,90167.7,1.44177e+06
KKI_50813,1378,551,2043,1376,428,3497,4714,4053,980,3714,3447,2746,1452,3911,741,1565,1169,764,1479,1239,3905,1232,4638,3822,711,7056,7822,6175,3383,4744,292,466,391,1989,1164,878,2522,1454,340,3289,5405,3141,872,5396,2958,3029,1902,3601,794,1410,1247,886,1728,1239,4217,1156,4972,4198,688,6827,7329,5019,3670,4267,276,431,352,2316,2.66936,2.69866,87873.1,88972.7,1.35017e+06
KKI_50814,1179,733,2605,2059,493,4513,5985,4356,1411,5551,3042,4140,2075,4163,981,1672,1789,733,1294,1877,5029,1494,5617,5267,792,6675,9500,6900,4728,5886,235,542,472,2223,950,1270,2825,1941,366,4135,6653,3976,1084,5904,3216,3746,2269,4171,804,1684,1479,845,1638,1978,5279,1776,5576,5401,867,7739,8081,7130,4502,6013,317,379,407,2446,2.77133,2.74664,106012,106845,1.69125e+06
KKI_50816,1313,699,1645,1436,369,3124,5515,3775,923,5799,2897,3712,1679,3620,733,1191,1882,704,1530,1430,3840,1328,4213,3400,682,6539,7029,5322,3556,4027,241,438,369,1833,1240,948,1790,1597,576,3411,6749,2802,962,4918,2943,3932,1942,3927,784,1350,1236,968,1857,1477,3994,1171,4744,3760,660,5684,7186,5607,3628,3141,303,462,277,1852,2.48825,2.58482,86794.4,87874.1,1.39546e+06
KKI_50817,1326,675,2261,1618,422,4415,5784,4271,1131,5346,3179,3083,2114,3808,747,1575,1852,746,1604,1268,4665,1313,5296,4444,958,6951,8945,6019,3771,4087,279,481,390,2124,1021,926,2588,1669,534,3871,6171,3984,1209,4833,3053,3262,2149,4462,731,1679,1188,971,1525,1585,5076,1354,5342,5461,869,7424,8051,6533,3997,3687,292,400,335,2255,2.50834,2.54041,96951.3,98486.7,1.55237e+06
KKI_50818,1075,838,2628,1184,525,3705,5144,3910,1125,4305,3071,2917,2108,3447,852,1417,1926,540,1234,1246,4421,1550,4346,4526,1079,6002,7146,7217,3883,4744,260,484,560,2324,1098,1004,2396,1625,513,3395,6006,3598,962,4243,2704,2934,2072,3795,893,1541,1669,744,1623,1572,4366,1504,4436,5226,810,6181,7581,6099,3808,4497,282,459,338,2057,2.71712,2.70372,91738.4,92034.1,797904
KKI_50819,1493,649,2873,1661,478,4004,5044,4151,1076,6147,3315,3362,2448,3972,814,1465,2268,717,1703,1695,4898,1290,5229,4320,941,6890,8935,6007,4199,4234,228,538,518,2315,1088,773,2924,1646,312,3512,5824,3801,1117,5896,3281,3543,2034,3890,651,1929,1746,895,2179,1914,4732,1324,5431,4464,684,6563,8339,6001,4246,4346,294,598,640,2334,2.55581,2.58072,99877.3,98951.7,1.53519e+06
KKI_50820,1283,600,2391,1641,449,3977,4951,3900,1320,4751,2867,3955,2188,3769,910,1403,1922,681,1558,1382,4420,1397,4581,3948,825,6766,8648,5294,4683,4516,292,478,499,2516,1439,809,2412,1479,420,4156,6923,3011,858,4948,2806,3462,1841,3999,1014,1924,1443,962,1424,1561,4385,1510,4883,3954,786,6756,8624,5826,4077,3814,278,412,463,2548,2.76657,2.82258,94760.2,95207.8,1.5451e+06
KKI_50821,1216,629,2638,1120,453,3456,4171,3583,899,4851,2951,3108,2084,3074,763,1559,1707,675,1234,1220,4164,1173,4726,3973,797,6909,7855,5580,3792,4823,248,458,480,1991,1120,625,2318,1389,318,3165,5279,3583,968,4366,2705,2879,2182,3704,644,1731,1579,818,1904,1410,4301,1359,5108,4059,574,7244,7446,5493,3704,4289,264,371,363,2118,2.72677,2.71687,88359.3,89378.9,1.27254e+06
KKI_50822,991,523,2589,1651,394,3679,4870,3591,1095,4952,2872,3508,1825,3076,656,1337,1622,674,1216,1766,4331,1155,5822,4288,930,6161,7675,5573,3684,3767,212,446,433,1858,1110,817,2480,1768,505,3865,5441,3486,927,5247,2688,3270,2082,3650,604,1737,1512,822,1477,1821,4560,1241,5337,3878,628,6454,7104,5186,3650,3708,244,406,339,1835,2.73351,2.71391,89221.4,89879.4,1.43482e+06
KKI_50823,1096,551,3108,1409,334,3462,4476,3533,1124,5760,3462,3637,2389,3406,737,1804,1887,774,1557,1084,4190,1149,5406,4218,816,6074,7780,4915,4388,4599,206,434,470,2125,1205,733,2519,1510,316,4086,6307,3084,1038,5452,3134,2887,2104,3458,788,1912,1357,964,1468,1408,4024,1289,5274,4284,692,7266,7763,5025,4297,4665,300,459,447,2234,2.8759,2.88416,92361.4,93750.7,1.50412e+06
KKI_50824,1384,798,3592,1709,427,3858,6146,4688,1524,5282,3744,3924,2296,3983,711,1934,1860,865,1261,1427,5813,1588,5816,4802,1228,6877,9588,6391,4228,4600,226,538,429,2622,1301,872,2953,1723,268,3881,6091,3712,1464,5861,3520,3653,2304,4322,834,2181,2505,1005,2110,1625,5631,1634,5642,5289,782,7003,8898,6543,4251,4645,329,597,319,2464,2.63238,2.58904,106161,106210,1.7124e+06
