SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
UM_50415,954,698,2156,1809,484,2874,4308,3377,787,5722,2258,3330,1674,3524,610,1358,1766,746,1450,1594,4171,902,4907,4179,833,5879,7420,6100,3529,3648,161,649,354,1944,1000,744,2233,1718,331,2965,6903,3442,893,5569,2456,2968,1668,3829,720,1392,1669,883,2060,1463,4231,922,4762,3787,673,5334,6819,5871,3602,3601,325,451,318,2099,2.26491,2.3074,86154.6,87702.6,1.51983e+06
UM_50416,905,731,2882,1802,434,3247,5003,4449,1124,5901,2915,2835,2656,3420,645,2325,2457,691,1302,1415,4326,1211,5904,3677,1090,7465,8125,6147,3406,4193,301,602,471,2460,995,994,3447,1894,456,3026,5334,4034,1172,6142,2708,2749,1951,4101,664,2582,1725,913,1960,1484,5075,1605,6485,4082,993,6582,9487,5657,4622,3979,354,609,350,2501,2.35741,2.30137,96516.9,100710,1.6833e+06
UM_50417,859,526,2890,1659,401,3063,4540,2872,955,4715,2148,2717,2173,2850,720,2089,1732,448,1319,1366,4734,1475,5475,4307,870,6022,7791,5782,3645,4420,263,401,502,1843,851,1256,2075,1720,585,3112,5405,1954,1204,6089,2288,2191,1709,2512,405,1361,1668,641,1826,1044,4261,994,3705,3435,964,5370,6613,4847,4140,4725,238,438,465,2223,2.36937,2.33628,87571.5,82313.9,1.48741e+06
UM_50418,1143,613,2325,1125,415,2997,3553,2705,1249,6080,2258,3955,2031,2896,678,1676,1466,646,1052,1216,4598,1020,6157,2622,720,6080,7255,4828,3964,4032,218,597,492,2392,749,777,2603,1499,278,3348,4932,3445,888,5482,3073,2255,1830,4073,1019,1585,1735,959,1814,1194,4304,1249,5580,4131,756,5972,7722,5705,4392,4254,341,259,459,2155,2.53218,2.33233,85053.5,90819.7,1.56433e+06
UM_50419,524,433,1743,1678,211,2525,4705,3710,1366,5800,2393,2760,1924,2727,515,1574,1648,748,3012,1116,4517,1092,3369,3922,879,5055,6441,6305,4473,4483,175,495,443,1952,937,748,2201,1324,250,3330,5406,2472,856,4735,2031,2933,1801,2823,704,1582,1400,883,1753,1283,3384,1146,4354,3022,664,6030,6624,5283,3407,3098,264,325,447,2110,2.10336,2.25116,84713.6,79610.1,1.35976e+06
UM_50421,1274,724,2597,1046,461,3049,5611,3142,1018,4098,2800,3036,2379,3338,815,1707,1754,705,989,906,4290,1167,5929,4133,1120,5781,7547,6030,4127,4864,211,422,402,2053,1082,1046,1703,1591,361,3002,6121,2909,1231,5308,2551,2661,2416,3977,833,1696,1554,848,2036,1203,4063,1417,4976,4773,781,6113,7343,6228,3914,4181,409,447,298,2166,2.48042,2.48279,89526.1,91241.8,1.61429e+06
UM_50422,635,594,2289,1423,374,1948,4624,3434,833,4903,2038,1650,1952,2524,327,1541,2169,550,1615,1070,4746,1160,5398,3414,774,5235,6808,5908,2147,3559,309,476,203,1958,905,691,2636,1489,439,3857,5213,2732,1021,5106,1978,2543,1767,3485,666,1732,1667,702,1514,1535,4463,964,5243,3785,510,4751,7285,6545,3467,4490,311,407,371,2346,2.34983,2.35234,78591.2,86613.1,1.63075e+06
UM_50424,1290,692,2844,1515,444,4195,4404,3082,1413,5372,2515,2645,2412,3570,522,1850,1521,733,1223,1333,4596,1391,5834,4922,1298,6236,7904,6310,3793,3999,163,527,442,1947,946,693,2676,1640,264,2423,5199,3524,1223,4754,2619,2548,2674,3708,629,2096,1457,831,1379,1115,4456,1377,6029,5322,700,6175,8789,5977,3955,4404,337,402,382,2142,2.34446,2.30529,92938,92846.3,1.52594e+06
UM_50425,1216,595,2355,1516,504,4264,5023,3610,1133,4973,2428,2917,1655,3610,712,1585,1704,656,1403,1395,4453,1337,4997,3922,711,6674,9097,6283,3482,4660,271,568,429,2273,1148,1229,2599,1251,415,3030,6400,3580,1109,4875,2213,2053,2116,4166,776,2390,1946,685,1588,1053,4804,1655,5407,4122,957,7147,8572,4866,3898,3966,348,470,354,2153,2.42653,2.36008,92412.7,93341.3,1.54912e+06
UM_50426,1016,547,3024,1173,422,3201,4487,2781,1482,5792,2995,3795,1892,2909,814,1417,1415,764,1271,1046,4194,994,5778,2346,648,6741,7608,5483,3694,4600,191,494,567,2205,1068,847,2576,1347,515,2909,5462,3621,1239,4443,2913,3302,1647,3571,1316,1230,1495,959,1723,1289,4339,1296,5032,4222,596,6846,6977,5567,3879,3607,276,444,388,2824,2.48234,2.44337,87784.7,89763.9,1.5008e+06
UM_50427,1185,498,2233,1180,344,3172,4947,3806,920,4426,2196,2777,1879,3224,878,1384,1403,555,1305,960,3902,1232,4545,3903,697,5432,7522,4907,3737,3345,235,424,546,2120,1428,1059,2191,1274,250,3066,5860,2780,865,4563,2239,2858,1583,3568,899,1560,1493,657,1553,986,3837,1312,4740,3742,969,5690,7627,5620,4440,3677,267,412,383,2169,2.47534,2.36234,81818.3,85615.1,1.38876e+06
UM_50428,992,601,2013,1387,408,3469,4136,3175,1008,4172,2382,3186,1013,2515,707,1392,2049,702,1330,1230,3597,1125,3734,3404,506,5640,6471,5729,3275,3762,222,523,487,1742,751,613,1231,1327,381,2884,4679,2835,837,4378,2383,2978,1423,2939,631,1233,1138,859,1405,1347,3455,996,4571,3695,580,5179,6560,5721,3347,3715,291,309,361,1777,2.28873,2.33728,78083.9,76807.7,1.22873e+06
