SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
NYU_50964,1214,524,2403,1410,430,3462,5251,3479,1104,4883,2324,2829,1722,3215,734,1493,2058,646,1197,1145,4526,1070,4216,3745,791,5368,7268,5692,3630,3798,222,505,474,2008,1071,778,2032,1358,413,3433,6233,3036,992,4338,2090,3096,1761,3353,799,1428,1279,774,1733,1337,4213,1129,4859,4389,637,6050,7040,6109,3564,3835,330,440,357,2074,2.7487,2.7223,84837.9,86359.3,1.4404e+06
NYU_50965,1459,555,2343,1481,452,3718,5091,2861,1203,5102,2338,3038,1493,3366,762,1441,1778,676,1159,1013,4385,1495,4623,4129,825,5635,7566,4987,4474,4580,237,522,426,2109,1501,821,2166,1502,388,3418,6558,2843,1411,5395,2384,2954,1609,4029,884,1457,1603,798,1715,1057,4662,1705,4718,4780,827,6399,7269,5507,4119,3903,279,512,278,2189,2.76014,2.84946,87322.8,91638.7,1.6019e+06
NYU_50966,1225,700,2354,1531,451,3562,4223,3319,1241,5427,2548,3531,1960,3368,789,1747,1501,595,1368,1332,4191,1525,5070,3857,933,6948,8066,6161,3964,4374,130,485,489,2244,1092,644,2140,1765,421,3269,6143,3223,1041,5727,2237,2697,1737,3452,660,1927,1478,905,1998,1351,4054,1425,4874,4225,701,6782,8351,6157,4145,3199,325,469,332,2313,2.6393,2.64203,91209.5,91256.2,1.47158e+06
NYU_50967,1065,557,2198,1637,270,3497,3789,3338,998,4775,2438,2635,1834,2809,595,1453,1691,623,1670,1325,3822,1144,4576,3513,602,5673,7472,5095,3815,3595,209,471,451,1961,903,560,2694,1463,372,3038,4467,3302,827,4484,2241,2208,1593,2837,809,1693,1313,605,1931,1350,3856,976,4431,4078,733,5777,7473,4943,3541,3210,397,441,303,2191,3.06371,3.03254,81597,81040.4,1.28217e+06
NYU_50968,1102,713,2340,1623,341,3373,4666,3372,1606,5836,2787,3022,1816,2773,765,1339,1682,667,1413,1407,4412,1247,4970,4608,936,6768,7822,5449,4974,4662,227,532,523,2288,1071,721,1948,1719,405,3027,6229,3065,1177,4941,2703,3302,1586,3697,887,1707,1163,890,1687,1645,4533,1263,5507,4666,969,7015,7749,6275,3746,3750,361,487,427,2468,2.64334,2.6773,92061.1,92785.1,1.5312e+06
NYU_50969,846,594,2109,1367,248,2354,3968,2641,1210,4443,2075,2886,1461,2753,753,1201,1328,563,1264,1114,4412,1057,4381,3596,677,5255,7258,4977,3394,3983,224,468,413,1892,709,612,2110,1478,195,2456,5015,2670,1023,4354,2131,2821,1473,3111,627,1523,1331,790,1464,1299,3874,939,4420,4054,651,5460,6430,4992,3306,3497,278,490,363,1884,2.77174,2.79457,77165.3,77830.4,1.27248e+06
NYU_50970,1324,1020,3066,1311,407,4487,6096,4058,1730,5061,2781,3163,1663,3598,897,1525,1685,656,1202,1220,4678,1749,5338,4573,940,6260,8425,5905,4365,4972,210,447,522,2091,1216,717,2690,1542,345,3995,7230,3021,1035,5526,2352,3553,1945,4126,874,1689,1729,683,1527,1715,5210,1294,5439,4765,634,6470,9043,6090,4009,3726,329,464,354,1947,2.824,2.83312,97424.8,97286.9,1.58565e+06
NYU_50971,1147,678,2927,1491,501,3598,5124,2975,1192,4418,2629,3352,1913,2826,784,1416,1541,540,1090,1110,5006,1184,5498,3397,766,5233,7424,5102,3745,4042,235,469,448,2294,954,865,2193,1568,577,3111,5406,3202,867,4515,2821,3313,1818,3351,720,1737,1438,858,1815,1584,4162,1164,4952,3921,844,6524,6176,5804,3664,3808,292,417,282,2151,2.82749,2.82609,86092.1,86872.1,1.47104e+06
NYU_50972,1276,664,3178,1570,429,4525,6562,4197,1869,6773,3686,3817,2130,3940,904,1774,2743,793,1682,1507,5886,1630,6893,5631,1116,7717,10741,7403,4941,5721,261,466,504,3300,1123,861,3562,1713,344,4424,7817,4116,1554,6795,3520,3555,2136,4886,895,2392,2449,952,2391,1862,5199,1873,6126,5422,927,7348,10660,7669,4979,4615,339,584,359,2897,2.68724,2.73825,116229,116345,1.93865e+06
NYU_50973,952,575,2759,1347,291,3382,3735,3502,1366,4198,2671,3409,1855,3010,657,1379,1878,574,1232,1471,4457,1227,4936,3132,731,5594,7797,5245,3300,4517,248,551,424,2154,1029,628,2647,1291,284,3193,5637,3033,1076,4331,2448,3179,1865,3233,768,1756,1806,671,1132,1427,4773,1310,5550,3423,770,5679,7862,4767,3265,3358,247,439,318,2232,2.40094,2.44532,84556.7,85427.6,1.50691e+06
NYU_50974,1057,546,2443,1667,464,3617,5582,3542,1194,4691,2535,3342,1732,3248,1013,1449,1704,683,1482,1589,4303,1330,4758,4151,601,6550,7047,5702,3576,3931,211,572,479,2246,992,666,2269,1633,430,3212,6613,3178,855,4835,2295,3487,1708,3926,858,1463,1276,757,1354,1648,4588,1373,5196,4336,537,6180,7075,5304,3647,3887,311,465,384,2131,2.69323,2.71261,89036.6,88868.7,1.45028e+06
NYU_50975,856,845,2296,1543,355,2821,4194,2997,1045,4784,2534,2017,1827,2667,667,1533,1371,553,1160,1080,4656,1424,4946,3941,929,6685,7934,5744,3745,3734,251,464,483,2027,723,602,1908,1727,415,2959,5476,3540,1056,4778,2763,2866,1781,2504,687,1626,1461,766,1673,1583,4162,1283,5280,4240,697,6697,7526,5689,3313,3183,256,523,376,2034,2.81135,2.78054,84110,86152.4,1.43058e+06
NYU_50976,1084,733,2377,1501,441,3635,4814,3389,1109,5545,2896,3889,1862,3142,864,1535,1529,675,1485,1528,5075,1186,5168,3371,1138,7133,8045,5617,4175,3614,227,492,546,2273,958,737,2235,1585,352,3769,5319,3002,1098,5309,2728,3589,2000,3599,888,1686,1182,873,1617,1461,4329,1194,5344,3819,857,7231,7955,6123,3720,3537,321,480,302,2134,2.65524,2.623,92092.7,91332.7,1.49859e+06
NYU_50977,1047,604,2841,1275,316,3427,5915,3572,1295,5936,3027,2592,1823,3585,863,1453,1844,880,1544,1369,4520,1308,6813,4797,817,6857,8365,6135,4559,4207,257,512,691,2104,1018,1019,2734,1902,320,3827,7197,3390,1268,5969,2627,3006,1920,3868,780,1909,1286,1060,1718,1509,4717,1585,6351,4897,693,7552,7554,6412,3697,3309,405,523,447,2180,2.85886,2.86175,97150.9,98646.7,1.56535e+06
NYU_50978,1034,631,2290,1405,470,3080,4970,3459,1181,5345,2713,2999,1869,3139,774,1461,2001,629,1241,1565,4544,1380,5238,4465,872,6988,7104,6227,3682,3807,229,514,430,2450,805,665,1901,1710,421,3118,5923,3364,1082,4903,2525,3024,1790,3479,724,1797,1662,739,1312,1963,4245,1235,5176,4481,635,7767,7377,6708,3406,3391,307,467,292,1965,2.78312,2.79152,90185.2,90360.3,1.44123e+06
NYU_50979,1138,614,2652,1508,293,3257,5579,3485,1294,5532,2718,2934,1819,3319,761,1574,2003,619,1429,1244,4958,1234,5939,4471,1126,7434,8227,5986,4451,4098,241,550,474,2275,1098,682,1961,1781,344,3559,6655,3166,1155,4890,2504,2470,2111,4084,723,1804,1980,835,1414,1414,4749,1370,5818,4823,679,6927,9412,5964,4088,3928,380,528,427,2399,2.84509,2.7981,95238.3,96121.4,1.60692e+06
NYU_50980,1113,670,2293,1793,308,3120,4579,3365,1118,5554,2878,3526,1672,3346,732,1361,1728,700,1312,1562,4623,1220,4896,3705,805,5495,7750,5489,4077,3772,208,449,407,2037,1088,868,2119,1462,259,3046,5815,3244,1148,4964,2511,3453,1583,3546,683,1462,1423,843,1583,1555,4780,1395,5065,3516,702,6054,6545,5081,3849,3719,329,322,343,2187,2.71577,2.7907,87662.5,86542.2,1.37455e+06
NYU_50981,1025,644,2189,1757,265,3331,5251,3578,1457,5481,3039,3058,1796,3180,714,1528,1605,754,1447,1465,4696,1339,5746,3757,874,6556,9857,6197,3994,3756,224,462,567,2222,905,793,2634,1605,260,3480,5275,3004,1310,4949,2894,3140,1883,3559,727,1588,1601,944,1848,1528,4139,1426,5408,4149,678,6291,8759,6485,3811,3966,372,423,461,2298,2.59276,2.59878,93813,92594.3,1.47714e+06
NYU_50982,1016,610,2725,1468,537,3714,5424,3326,954,4263,2740,2842,2026,2677,775,1608,1845,732,1301,1073,5009,1046,5065,4336,808,6179,8022,5424,3976,3931,222,494,538,2164,1034,850,2680,1594,441,3607,6517,3332,857,4356,2730,2778,1885,3288,628,1792,1633,829,1525,1009,4469,1082,5327,4547,573,6870,7980,6416,3936,4210,358,472,451,2180,2.94905,2.94529,88870.7,92234.1,1.5205e+06
NYU_50983,1468,672,3088,1290,557,3819,6138,3707,1367,5341,3031,2244,1989,3579,826,1421,1519,721,1268,1154,5117,1551,5902,4044,720,7342,8633,5317,4314,4235,317,481,476,2419,1276,882,3202,1494,298,3639,7051,3442,1425,5207,2770,2928,2352,3869,809,1616,1291,893,1910,1219,4853,1331,5277,4621,795,7500,7738,6393,4121,4070,278,409,418,2724,2.61329,2.54819,96066.4,98098.7,1.59765e+06
NYU_50984,1004,435,2724,1691,329,3356,4439,3490,1171,6327,3051,3328,1578,3206,700,1348,2022,671,1149,1497,4910,1025,5183,4312,892,6820,7889,7125,3650,3512,194,431,413,2081,1022,936,2589,1760,346,3034,5286,3194,1322,5773,2979,3383,2126,3272,606,1645,1476,782,1600,1688,4949,1360,5151,4303,797,6875,6824,6115,3180,3239,254,490,349,2162,2.65112,2.66528,91953.1,90865.1,1.58516e+06
NYU_50985,1156,731,1772,1290,394,3790,5858,3777,1144,6506,3522,2605,1791,3758,769,1624,2158,820,1918,1315,5052,1726,6133,4701,919,6664,8786,6000,4226,4113,207,499,488,2476,973,1019,2076,1786,420,3882,6403,3586,1355,5427,3111,3515,1934,3909,702,1683,1987,956,2102,1800,4936,1281,6022,5013,866,6491,9322,5983,4203,4092,367,530,355,2603,2.81876,2.80347,98688.5,100692,1.55183e+06
NYU_50988,1012,571,2062,1764,380,3521,5969,3706,1307,4649,2864,3618,1676,3105,613,1182,1347,627,1126,1761,4899,1245,4338,4862,721,6115,7910,5711,3657,4086,269,561,436,2116,1088,767,2241,1808,347,3474,6245,3494,1155,5050,2581,3654,1662,3695,883,1381,1284,802,1207,2028,4595,1270,4758,4631,522,6033,7535,6282,3656,4365,302,558,310,2046,2.57762,2.53839,89785,91707.9,1.48096e+06
NYU_50989,929,596,2655,1545,452,3184,4303,4322,1504,5493,2496,2972,1682,3034,652,1720,1818,677,1372,1395,4470,1380,4951,3788,863,5201,7642,5560,3685,5137,196,550,620,2234,729,1063,2679,1730,442,3518,5522,3558,962,4991,2331,2828,1595,3393,685,1659,1325,764,1330,1353,4570,1542,5274,4394,742,5393,7109,5528,3699,4047,295,402,368,2237,2.7438,2.81715,89076.4,88052.1,1.51201e+06
NYU_50990,1425,807,2612,2021,417,4453,5692,4628,1398,6411,3340,3931,2046,3964,891,1598,2036,749,1779,1964,5070,1335,6122,5177,1120,8402,8955,6944,4975,5330,292,578,526,2691,1210,830,2314,2043,397,3796,6953,4550,1521,6069,3254,3854,2003,4573,853,1872,1681,1101,2100,2294,5316,2044,6349,5387,641,7921,10012,7127,5013,5843,379,497,440,2720,2.6218,2.64047,109678,112956,1.86528e+06
NYU_50991,1091,677,3294,1235,276,3041,4052,2448,985,4228,2841,2671,1862,3114,520,1498,1432,590,1106,1120,3887,1051,4832,3481,815,5553,7040,4767,3815,3268,180,446,402,1835,788,605,2671,1191,320,2993,4863,2812,1017,4273,2595,2521,1593,3152,551,1832,1048,840,1233,957,3528,1065,5309,3687,351,4857,7716,4512,3617,3537,234,404,377,1786,2.78419,2.72346,79450.5,78834.8,1.09587e+06
NYU_50992,1215,946,2298,1491,434,3579,5143,3720,972,5149,2586,2888,1693,3046,670,1353,1430,643,1329,1170,4614,1319,5018,3818,957,6302,7242,6605,3702,4202,236,581,457,1869,864,749,1779,1643,364,3374,6264,3809,861,5000,2235,2841,2000,3577,653,1507,1166,774,1364,1172,4212,1383,4942,4153,598,6515,7349,6930,3365,3903,363,468,354,1839,2.78378,2.74358,88677.1,88369.6,1.41211e+06
NYU_50993,1253,612,3242,1569,370,3519,5563,3630,1165,5951,2743,3009,1583,3523,684,1428,1751,658,1207,1410,4792,1248,5330,4045,651,6334,7427,5608,3958,4463,186,537,391,2064,1235,1258,2310,1608,332,3482,6857,3511,1188,4220,2527,3463,1616,4287,726,1476,1364,911,1666,1767,4342,1562,5312,4500,724,6754,6875,5917,4023,4430,303,390,332,2192,2.81111,2.81441,91904.5,93461.3,1.49999e+06
NYU_50994,991,613,2384,1562,412,3290,4714,3115,1213,5037,2710,3130,1759,3052,769,1432,1463,678,1239,1675,3754,1067,4461,3735,835,6256,7305,5866,3917,3734,169,481,443,2347,966,822,2317,1607,523,3348,5521,3224,1013,4584,2539,2975,2071,3307,792,1632,1200,790,1280,1789,3848,1123,4615,3982,541,6940,6902,5805,3710,3615,208,474,343,2216,2.54907,2.60614,85608,86621.9,1.15253e+06
NYU_50995,1183,528,3260,1445,345,3383,4878,3943,1184,5583,3145,2813,2174,3445,598,1679,2781,914,1528,1169,4576,1312,5599,4151,882,6408,8176,5694,3650,3916,216,448,518,2254,886,578,2952,1630,358,3730,5649,3800,1011,4922,2960,3301,2340,3634,540,1849,2209,857,1789,1583,4213,1238,5213,4809,704,6057,8907,5532,3597,4295,357,396,352,2386,2.65507,2.70513,93778.4,94635.6,1.62982e+06
NYU_50996,861,797,2576,1788,411,3798,5354,3685,1144,4928,2652,3237,1635,3241,811,1160,1363,655,1075,1334,3939,1278,5438,3753,778,5899,6943,6302,4198,4580,225,469,593,1899,1133,564,1705,1630,384,3655,6860,2949,995,4940,2416,3308,1927,3718,828,1387,1181,893,1596,1526,3999,1349,5127,4095,392,6161,7585,6205,4194,4035,312,376,381,1928,2.58374,2.57342,88801.2,89734.6,1.63658e+06
NYU_50997,1271,1186,3240,1633,375,3804,4856,4214,1323,5803,3315,3883,2031,4061,993,1861,2021,854,1707,1422,5192,1907,6540,4636,1138,7142,9351,6892,5054,4847,265,570,551,3362,1297,762,2987,1985,297,4126,6800,3776,1543,5176,3164,3691,2337,3893,932,2171,1625,1255,2224,1737,5243,1755,6460,5392,900,7697,9385,7489,4882,3832,373,366,442,3012,2.73883,2.69833,107299,109005,1.98823e+06
NYU_50998,1062,693,2751,1456,481,3956,5207,3504,1352,5428,2775,3103,1807,3029,886,1340,1456,788,1566,1309,4731,1267,5316,4836,863,6685,8615,7154,4182,5005,262,502,599,2368,842,962,2450,1687,641,3703,5532,3262,1467,5736,2633,2996,1954,3509,855,1585,1337,868,1683,1571,4608,1196,5695,5143,864,6931,7768,7579,3572,4128,388,469,441,2581,2.64215,2.63368,96329.5,96635.1,1.49844e+06
NYU_50999,910,549,2294,1618,322,3202,4131,3401,1110,5099,2401,2367,2113,3060,589,1558,1576,659,1179,1359,4142,1091,5140,3998,884,6352,7992,5015,4024,3617,226,485,602,2278,872,728,2586,1750,376,3399,5731,2710,871,4293,2312,2973,1929,3341,847,1949,1496,713,1764,1460,3854,1098,5106,4418,757,6207,8264,5261,4220,4011,310,419,444,2168,2.80754,2.68589,85343.6,88635.6,1.28856e+06
NYU_51000,1323,629,3241,1680,450,3378,5332,3555,1132,5716,2887,3346,1767,3443,654,1864,2030,737,1406,1519,4342,1330,5544,4169,887,6170,8203,6011,4329,3872,200,548,491,2007,1100,922,3064,2081,316,2892,6104,3116,1239,5782,2695,3369,1909,4034,657,1949,1740,872,1532,1723,4752,1504,5489,4443,821,6869,7730,5467,4004,3422,317,391,338,2027,2.53618,2.46041,94196.9,94672,1.3596e+06
NYU_51001,958,747,2984,1283,303,2341,4425,2582,1271,4527,2748,2983,1644,3069,613,1649,1731,693,1194,923,4564,1423,5391,3518,811,6724,7748,5250,4258,3736,238,413,466,2227,1037,690,2824,1608,310,2547,5835,2351,851,4877,2304,3122,1767,3486,687,1961,1173,878,1515,1011,4241,1219,5288,3894,532,6524,8712,5518,3938,2778,284,446,400,2150,2.82353,2.78358,85438,86758.1,1.44971e+06
NYU_51002,1021,406,2535,1520,396,3595,5236,3301,1066,6330,2429,3021,1772,3639,913,1506,1748,688,1632,1353,5047,971,5175,5017,833,6631,8114,6464,4034,4789,247,550,526,2139,921,855,2225,1880,406,3462,6197,3423,1200,6202,2522,3825,2069,4136,816,1463,1650,829,2244,1858,5457,1370,5794,4878,525,5779,7770,6342,3618,4336,289,610,455,2124,2.84599,2.75501,94643.6,97531.8,1.58634e+06
NYU_51003,1330,626,2581,1698,446,3593,5085,3404,988,5220,2479,3249,1745,3285,683,1529,1382,738,998,1518,4796,1246,4958,4939,756,7730,8622,5904,4208,4004,202,545,524,1809,915,898,2311,1651,304,3617,6172,3429,1170,5402,2278,3518,1557,3349,739,1659,1398,821,1341,1319,4821,1418,5204,5413,885,8104,7474,6357,3460,3395,366,387,316,1828,2.74623,2.70944,92820.2,93276.4,1.59961e+06
NYU_51006,843,485,2643,1631,359,2666,3878,3283,875,5033,2372,3285,1632,3404,700,1327,1789,633,1736,1432,3968,1092,4693,3716,651,6777,7382,4982,3851,4146,227,493,369,2061,851,669,2854,1504,260,2685,6182,2616,893,4886,2428,3210,1631,3358,694,1352,1511,657,1412,1558,4096,1038,4729,4191,623,5890,7244,4889,4002,3333,295,474,322,2237,2.86828,2.86604,84415.6,84570.9,1.47014e+06
NYU_51007,1110,471,1662,1443,380,3051,4456,3178,947,4070,2578,2298,1908,2805,649,1359,1760,603,1424,1202,4011,1098,4516,3945,486,5831,7534,4653,3742,3685,187,456,424,2002,928,640,1646,1271,223,3242,5061,2897,983,4161,2142,2668,1848,3087,714,1396,1240,810,1548,1299,3517,1097,4469,4201,623,6400,6883,5417,3499,3871,295,368,308,1961,2.79688,2.73981,79927,80716,1.35913e+06
NYU_51009,1104,974,2984,1698,461,3929,5627,3293,1422,4994,3190,3244,1982,3317,916,1443,1934,823,1340,1346,4734,1357,4634,5131,1079,6161,8212,6978,3947,5125,246,600,487,2492,768,671,2107,1748,478,3298,6008,3709,1300,5321,2931,3488,2189,3944,687,1290,1411,978,1811,1677,4921,1189,5427,5747,829,7117,8801,6068,3799,3953,345,436,344,2217,2.7872,2.75788,97203.6,97006.5,1.63596e+06
NYU_51010,1397,734,2431,1667,374,3343,5115,4035,1236,5147,2494,3553,1823,3699,693,1626,1651,609,1393,1389,5301,1477,5684,4482,926,6189,8828,6935,4451,4498,238,453,450,2087,1207,1053,1919,1659,291,3311,6637,3891,1239,4453,2362,3760,2082,4276,726,1714,1627,779,1255,1510,4858,1447,4985,4909,712,7347,8734,6717,3715,4041,316,498,309,1866,2.7259,2.72538,96404.9,96202,1.51672e+06
NYU_51011,1325,707,2401,1492,367,3859,5495,3658,1477,5308,2888,3957,1772,3715,852,1663,1642,639,1708,1314,5276,1778,6024,4636,921,7344,8322,5999,4493,4993,229,518,481,2453,1044,631,2487,1925,320,3490,6358,3626,1303,5856,3130,3592,2069,4456,729,2014,1300,818,1706,1562,4763,1254,5639,4618,885,7091,9184,5513,4025,4432,315,415,303,2401,2.81848,2.8398,99706.7,99257.7,1.63782e+06
NYU_51012,873,485,1777,1229,403,3089,4823,3891,898,4209,2119,2810,1333,2646,610,1234,1490,472,1240,1110,3955,950,3815,3981,505,4748,6530,5055,3385,3638,266,458,388,1718,920,561,1904,1103,320,2889,5463,3442,872,3687,1884,2774,1531,3114,618,1350,1094,840,1083,1171,3790,951,4227,3831,497,5657,5809,5825,3277,4076,269,430,311,1784,2.8648,2.89692,76131.9,77351.9,1.30142e+06
