SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
CMU_50652,1130,704,2224,1496,462,3289,6448,4276,868,5338,2715,3150,1658,3830,725,1675,2224,724,1640,1509,4777,1243,5775,3861,771,5604,7746,5349,3958,4310,188,455,468,2324,1271,989,2405,1365,468,3533,6220,3372,933,4794,2650,3131,2010,4008,743,1705,1307,869,1653,1506,4610,1459,5672,4516,846,6000,7234,5528,4032,4544,316,367,363,2435,2.6348,2.63635,92913.2,92851.7,1.73404e+06
CMU_50653,932,701,2295,1933,452,4056,6582,3681,1412,6511,3240,3899,2261,4311,839,979,2063,907,1308,1737,4048,1319,8092,4274,926,7723,9118,5402,4972,3953,281,484,667,2670,962,956,2398,1799,526,4030,7526,4107,925,6343,3157,3667,2345,3663,955,2409,1743,1046,2276,1862,4997,1094,6251,4066,848,6964,7600,4727,4614,4417,294,550,571,2899,2.44381,2.4884,104028,102588,1.79144e+06
CMU_50654,1095,515,2140,1664,411,3375,4855,3521,1311,5348,2741,3854,1910,3398,679,1498,2175,743,1570,1792,4414,1246,4929,3862,801,6670,7871,5293,3895,4758,257,530,545,2150,891,833,2191,1762,317,3486,5993,3479,1005,4523,2622,3774,1756,3231,763,1505,1481,992,1820,1908,4264,1402,4932,4047,597,7248,7293,6391,3612,4175,345,411,444,2085,2.6897,2.66988,91814.7,91576.9,1.6435e+06
CMU_50655,1392,1199,4193,1297,461,3564,5604,3498,1697,6248,3393,3722,2199,3407,749,2360,2295,732,1676,1767,5350,1431,6805,4235,1576,8072,9908,7596,4703,5022,275,572,546,3444,1489,873,4287,1975,442,3709,7415,4093,1474,5797,3812,3141,2473,4581,815,2752,1638,993,1704,1660,5914,1671,7349,5109,1160,8182,10097,6244,5255,4320,384,474,394,3424,2.39337,2.44249,110986,115103,1.92411e+06
CMU_50656,1000,832,1812,1307,396,3201,3425,3112,898,4548,2274,2774,1380,2570,648,1312,1513,603,1171,1251,3894,1173,4812,3714,810,5196,6472,5863,3543,3197,226,454,438,1979,838,624,1710,1410,346,2843,5400,3064,682,3931,2335,3036,1637,2928,693,1493,1154,709,1318,1542,3792,1046,4575,3761,493,5088,6456,5686,3472,3054,238,318,269,2176,2.56453,2.51996,77800.6,78116.5,1.32274e+06
CMU_50657,950,854,3099,1469,532,3697,5200,3913,1142,5402,2976,3347,1930,3542,791,1400,1759,709,1549,1353,4860,1139,5931,4212,876,7076,7760,6145,4489,4748,243,534,593,2684,1150,897,2213,1542,432,3587,6898,3550,1027,5254,3101,3166,2174,3699,771,1670,1761,1012,2009,1694,4991,1272,5720,4836,761,7059,7543,6478,3925,4062,248,376,317,2658,2.72583,2.6786,96904.2,97852.1,1.78194e+06
CMU_50658,1130,726,2977,1877,345,3741,5487,4286,1062,5804,3221,2797,2133,4072,858,1359,1898,898,1671,1564,5051,1467,5283,4528,1064,7159,8452,5844,4362,4734,190,561,476,2614,1199,1080,2672,1833,337,4002,6987,4019,1130,5733,2830,3287,2154,4455,756,1903,1536,986,1939,1740,3845,1200,5311,4599,1004,7317,8843,6377,4262,4643,299,445,452,2795,2.53603,2.53996,99687.2,101974,1.85862e+06
CMU_50659,1326,720,2638,1939,547,4385,6791,3302,1025,5907,3331,4011,2429,3806,926,1684,2122,833,1734,1954,4454,1403,5097,4878,1106,7184,9178,7191,4523,4879,278,528,552,2621,1319,835,2905,1808,386,4386,6867,2756,1084,5858,3239,3500,1949,4308,941,1778,1397,944,1640,1852,4725,1723,5618,5199,1099,6155,9769,7303,5024,4959,391,379,430,2959,2.63386,2.61807,105286,105486,1.82536e+06
CMU_50660,1548,648,2325,1505,446,3822,4881,3568,1047,4859,2708,3124,1825,3083,871,1159,1513,705,1330,1163,4320,1410,4851,3923,801,6040,6800,5401,4038,3880,209,506,511,2237,1168,686,1865,1416,362,4017,5971,3573,997,4590,2471,2531,2038,3982,822,1961,1383,754,1635,1343,4785,1431,5453,3474,526,5597,6887,4843,4172,4368,279,411,350,2390,2.72482,2.74725,87058.7,88530.1,1.46465e+06
CMU_50661,1347,485,2571,1485,374,3045,4685,3084,1225,4562,2508,3428,1578,2990,572,1082,1657,626,1121,1524,4710,1116,5130,3451,726,5361,6932,5150,3176,3442,274,439,347,1985,968,787,2355,1654,381,3179,6033,3280,842,4701,2694,3208,1720,3625,604,1230,1214,704,1243,1777,4185,1087,4763,3708,605,5853,6185,5299,3342,3197,362,327,312,1951,2.41552,2.4539,82186.4,83372.3,1.44459e+06
CMU_50663,1368,782,3324,1573,412,4064,5282,3751,1068,5158,2779,3150,1738,3471,873,1375,2325,696,1654,1424,4311,1302,5666,4223,768,6217,7867,5952,4689,4525,215,518,468,2273,1359,1041,2577,1720,386,3802,7419,3537,974,4729,2419,3245,2047,4097,1015,1532,1710,789,2094,1635,4617,1478,5788,4456,849,6793,6904,6275,4346,3402,345,469,423,2539,2.60459,2.63022,95258,96811.5,1.72639e+06
CMU_50664,1229,666,2181,1457,503,3552,4687,3175,1004,4845,2943,3185,1904,3315,862,1318,1930,683,1272,1564,4424,1308,4632,4027,666,6210,7632,5601,4013,4169,216,429,443,2230,1075,1045,2037,1398,437,3141,5668,3456,1072,4504,2505,3024,1845,3441,779,1550,1115,665,1614,1707,4335,1225,5115,4320,980,6099,7194,5431,3860,3645,310,430,298,2140,2.46928,2.45621,88272.4,87460.2,1.55699e+06
CMU_50665,981,568,1774,1502,490,3099,4413,3356,948,4588,2661,3750,1723,2940,653,1167,1490,682,1369,1579,3619,1002,4289,3727,721,5458,6675,5825,3716,3277,253,507,385,2045,873,624,1511,1560,431,3491,5011,3347,755,5045,2362,3488,1712,2882,677,1230,1326,782,1485,1686,4274,1134,4717,3756,840,5169,6360,4623,3292,3392,268,478,261,2233,2.5734,2.58919,81231.7,81075.4,1.44234e+06
CMU_50666,1250,1114,3005,1715,463,4263,5512,5232,1200,6407,3131,3696,2235,3750,779,1366,1513,747,1423,1799,5374,1573,5983,5126,1264,7476,8595,6766,4671,5023,260,499,483,2940,1305,884,1987,2010,348,4725,7056,4311,1132,5602,3477,3821,2198,4172,942,1331,2300,1111,2334,2214,4347,1428,6081,5348,997,7602,8448,8289,4772,4717,382,426,427,3104,2.57496,2.54595,106630,109629,1.90193e+06
CMU_50667,1408,800,2726,1459,435,3251,4537,3052,1187,4741,2662,3512,1730,3291,731,1364,1677,617,1467,1631,4185,1234,4823,3809,783,5555,7390,6245,3547,3906,211,400,428,2285,1106,976,2085,1522,372,2912,6318,3704,1088,6174,2568,3079,1782,3528,764,1688,1576,706,1404,1688,3632,1257,5456,3912,721,6096,7186,6367,3527,3482,258,384,324,2131,2.59406,2.57474,87079.4,89773.7,1.59019e+06
CMU_50668,1210,540,1867,1592,378,3463,5200,3506,993,4775,2672,3479,1642,2861,689,1200,1633,626,1466,1787,3682,946,4651,3511,607,5353,7380,5184,3508,3986,182,492,334,2224,966,912,1811,1115,246,3339,5657,3675,799,5032,2643,2617,1801,3783,752,1601,1208,914,1602,982,3552,1327,4167,5132,626,5527,5955,5565,3142,3778,299,357,324,2401,2.56698,2.5966,83620,83606.3,1.52752e+06
CMU_50669,945,608,2602,1580,503,3550,4679,3704,772,5515,2797,2916,2057,3245,858,1512,2113,645,1429,1494,3828,988,4647,3603,923,5986,7247,5847,3652,4386,197,546,566,2212,1057,908,2376,1743,216,3379,5159,3513,753,5467,2688,3510,1954,3831,739,1462,1449,769,1688,1730,4150,1284,5088,3794,864,5741,6847,5384,3847,4133,266,444,434,2268,2.48661,2.49234,88149.2,88936.5,1.61151e+06
