SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
UCLA_51212,934,581,2439,1312,472,3062,5111,2957,1302,5807,2539,2905,1743,2816,657,1618,1812,701,1304,1289,4397,1264,5576,4251,605,5475,7447,4685,3870,4134,189,402,522,2121,820,1019,2493,1643,478,3304,5277,3801,1101,5482,2297,2593,1697,2995,837,1579,1520,789,1814,1444,3962,1556,5327,4318,590,5930,5786,6267,3260,4614,292,453,439,2009,2.49648,2.47227,86297.7,87787,1.61729e+06
UCLA_51214,1181,816,2269,1803,406,4231,5122,3497,1151,5386,2576,3210,1871,3401,826,1398,1392,730,1384,1511,5032,1532,5418,3695,932,5773,7713,5293,4373,4100,198,568,427,2243,1292,606,1733,816,316,3947,6467,3392,960,4380,2802,3242,2023,3915,815,1471,1325,916,1350,921,4116,1266,5868,5289,600,6131,7611,6177,3652,4658,377,414,347,2267,2.76706,2.7564,91457.2,91464.3,1.42735e+06
UCLA_51215,928,664,3055,1510,399,3503,5164,3203,970,4308,2919,3502,1814,3524,928,1620,1798,743,1532,1323,4351,1429,4803,4073,901,5697,8061,5502,4145,4176,235,461,701,2055,919,1041,1883,1690,390,3527,5632,3363,801,4281,2643,3640,1883,3631,903,1980,1305,856,1323,1667,4423,1398,5199,4382,675,5813,7991,5825,3973,3966,324,426,390,1888,2.47845,2.47327,89996.8,90031.4,1.56448e+06
UCLA_51216,1103,545,2302,1508,393,3330,5167,3198,1154,4891,2829,3117,1602,3315,749,1567,1508,737,1451,1241,4173,1060,5386,4505,918,6054,7750,5520,4027,4562,189,531,350,2667,880,789,2209,1707,335,3293,6142,3473,1050,4301,2794,3006,1744,3216,736,1495,1658,724,1529,1425,3954,1179,5277,4476,789,6156,7501,6292,3711,3920,263,553,417,2212,2.71204,2.66984,89398.5,89206.6,1.42207e+06
UCLA_51217,1002,733,1926,1279,462,3535,4697,3268,991,4703,2735,3016,1595,3402,588,1341,1427,642,1262,1212,4508,1393,4828,3755,834,5881,7559,4563,3816,4182,190,537,422,1962,901,959,1823,1444,456,3708,5025,3056,845,4430,2520,3064,2010,3433,670,1411,1600,795,1298,1392,3882,1155,4404,3827,716,6167,6823,5102,3619,4206,261,423,428,1963,2.78238,2.70364,84246.9,83814.6,1.45746e+06
UCLA_51218,986,521,2027,1375,302,3164,4728,2983,1094,5536,2433,3070,1698,2929,636,1403,1570,522,1142,1312,3848,1084,4314,3425,725,5629,6921,4471,3255,3016,246,370,328,1960,1061,728,1710,1513,256,3458,5199,2898,867,5096,2538,3018,1669,3382,549,1665,1338,666,1195,1313,3651,1190,4167,3521,553,5739,7098,5225,3263,2839,261,444,220,1792,2.73263,2.71711,79021.8,80084.6,1.45866e+06
UCLA_51219,914,923,2440,1599,377,3591,5372,3433,1506,5336,2776,3440,1732,2521,680,1379,1651,530,1360,1406,4749,1416,6001,3898,1007,5647,7563,5510,3584,3577,226,558,575,1992,936,673,2515,1688,412,2961,6493,3141,1073,4495,2610,3460,1685,3772,620,1738,1431,572,1485,1508,4837,1490,5135,4190,678,5497,7380,5948,3461,3666,291,466,328,2060,2.71071,2.72745,89271.5,88698,1.55237e+06
UCLA_51220,1229,565,1865,1249,404,2839,4612,2672,976,4290,2510,3182,1423,3222,637,1465,1749,629,1257,1039,3835,1073,4947,3075,582,5168,7050,4408,3666,3582,179,513,338,1387,970,590,1695,1205,263,2715,5899,2744,962,4433,2169,2894,1483,3528,651,1476,1418,615,1592,1071,3592,1118,5092,3108,622,4867,6596,4612,2961,3636,244,405,297,1608,2.59871,2.59963,77613.2,77131.3,1.32012e+06
UCLA_51221,835,683,2627,1727,518,3878,4279,4020,1114,5403,2732,3325,1971,3179,703,1446,2082,669,1573,1380,4962,1429,5356,3948,945,5509,7569,6884,4159,5670,243,608,639,2146,968,816,2173,1568,429,3865,5726,3753,1114,5613,2772,3403,2246,3719,787,1338,1819,870,2020,1395,4946,1280,5655,4661,598,6206,7625,5856,3744,4718,296,472,376,2310,2.71237,2.69246,94208,95135.4,1.59854e+06
UCLA_51222,1054,1021,2564,1732,233,3697,4680,3951,1008,5878,3153,3686,1950,3350,828,1592,2066,746,1438,1516,4502,1269,5834,4395,1151,6980,8338,6944,4205,4357,252,522,654,2315,1160,938,2541,1835,286,3416,5885,4104,1036,5305,2562,3387,2269,3927,690,1719,1651,966,2064,1512,4532,1307,5745,4637,750,6689,8570,6891,4399,4575,319,450,404,2435,2.62015,2.62868,97862.8,98955.8,1.5335e+06
UCLA_51223,1054,464,2204,1325,232,3046,4350,2814,827,5641,3091,2788,1592,2931,676,1213,2090,823,1427,1130,3972,1291,4693,3985,753,5493,7517,5014,4197,4150,204,485,395,2137,822,624,1633,1557,209,3164,5968,2969,825,4683,2738,3299,1735,3270,790,1661,1270,1039,1615,1503,3663,1068,4569,4386,667,5819,7700,4919,3627,3598,383,338,389,2113,2.75108,2.71009,84005.2,84614.9,1.36866e+06
UCLA_51224,1022,877,2887,1687,347,3966,4974,3650,1149,5102,2867,3770,2018,3446,731,1203,2073,678,1730,1606,4436,1528,5090,4340,683,6549,7260,6340,4050,4408,247,491,544,2178,981,881,2569,1563,319,3882,5692,3395,1090,5133,2823,3499,1891,3983,713,1679,1468,928,1926,1728,3982,1398,5100,5096,1002,7163,6638,5573,4320,4098,284,397,385,2009,2.77606,2.71685,93928.4,93590.7,1.58853e+06
UCLA_51225,958,509,1836,1471,375,3056,4013,2812,1032,5101,2461,3167,1493,3119,688,1553,1558,697,1392,1439,4992,1066,4390,4115,625,5765,7074,6082,3721,3814,179,472,471,1812,1009,637,1683,1563,387,3151,5980,3119,806,4469,2373,3227,1569,3592,774,1678,1037,865,1350,1587,4569,1636,4457,3505,521,5775,6889,5783,3374,3611,296,393,377,1989,2.63183,2.55336,83311.1,84030.6,1.36972e+06
UCLA_51226,817,625,2124,1445,383,3463,4290,2733,986,4987,2232,2572,1808,2751,680,1252,1820,580,1442,1365,3702,1299,4754,3599,636,5102,6477,5297,3701,3972,188,535,425,1917,861,720,2002,1494,279,3289,5081,2932,770,4649,2129,3016,1722,3136,645,1351,1398,608,1627,1667,3565,1184,4462,3599,667,5027,6201,4881,3422,3941,346,410,302,2088,2.88346,2.80612,79958.4,79471.7,1.29472e+06
UCLA_51227,929,658,2225,1674,389,3779,5313,3476,1226,5835,2769,3592,1680,3381,788,1525,1367,737,1184,1333,5150,1225,5815,3932,620,5678,7472,5814,3968,4486,240,405,483,2414,713,805,2135,1466,338,2358,5946,2519,973,4846,2422,3612,1665,2926,653,1632,1077,683,867,1493,3721,1214,4630,4209,689,4905,7140,5155,3400,3483,276,373,400,2352,2.37714,2.36745,91562,81076.4,1.64589e+06
UCLA_51228,1157,560,2291,1386,277,3137,4706,2711,1260,4316,2024,2807,1684,2520,700,1223,1294,485,1103,1471,3814,1329,4634,3930,678,5415,7292,6071,3916,4805,236,524,442,1949,1286,909,2229,1623,265,3144,5716,2793,809,4075,2005,2631,1682,3334,695,1823,1172,670,1192,1618,3326,1222,6517,3276,677,6117,6617,4323,3617,3815,363,393,419,2121,2.74597,2.70201,82148.7,82476.5,1.36401e+06
UCLA_51229,926,595,2966,1619,586,3783,5269,3479,1207,5759,2740,3359,1914,3339,658,1648,2120,615,1240,1330,4496,1240,4946,4527,1277,6495,8401,5344,4062,4220,298,527,541,2236,1084,726,2897,1852,428,3779,6470,3657,1153,5317,2732,3467,2066,3744,676,1787,1607,879,1415,1802,3976,1217,5355,4504,844,6838,8226,5853,3604,4136,320,436,373,2314,2.66793,2.64044,93760.7,95532.7,1.54113e+06
UCLA_51230,1044,548,2574,1458,403,3194,4564,3181,947,4615,2830,2917,1899,2867,612,1251,1895,565,1551,1238,4060,1216,4647,3920,679,5000,7373,5534,3577,4200,145,472,449,2164,988,815,2247,1621,274,3242,6159,3051,974,4619,2594,3074,1755,3386,735,1481,1468,793,1565,1481,4044,1277,4696,4126,665,5620,6857,5562,3496,3349,279,427,348,2133,2.54262,2.5472,83590.1,85204.7,1.43305e+06
UCLA_51231,1180,698,2663,1713,381,3996,4557,4307,1484,5641,2833,4012,1596,3906,786,1136,2070,662,1624,1820,4884,1524,5240,4335,992,6801,7488,6129,4826,5417,210,437,469,2270,922,645,2339,1729,462,3884,7041,4119,1132,5511,2796,3948,2199,3853,858,1453,1341,1056,1692,1886,4310,1196,4996,5028,610,6816,8413,6156,4006,4451,313,519,344,2187,2.77035,2.76304,98088.6,98212.2,1.46788e+06
UCLA_51234,1051,868,2563,1382,301,3436,5471,3038,1213,4389,2472,3115,1568,3090,728,1023,1215,603,1306,1202,3702,1423,4220,4055,897,6830,7135,5530,4207,4238,221,591,669,2095,914,855,1651,1350,254,3441,7289,3634,1093,4460,2643,2706,1901,3512,645,1374,1146,770,1314,1287,3617,1326,4574,4533,621,6767,6972,5175,3525,3739,350,450,350,2158,2.78175,2.69597,85846.4,86397.5,1.34177e+06
UCLA_51235,1398,858,3453,1589,364,4225,6039,3210,1518,5100,2688,4213,1697,3729,969,1383,1686,682,1671,1730,4605,1549,5043,4616,972,7092,7555,6411,4748,4355,201,514,646,2545,856,767,2810,1846,267,4368,5974,3473,1025,6018,2522,4064,1980,3636,829,1589,1321,807,1838,2147,4341,1382,5013,5052,735,7740,7476,6400,4581,5166,301,511,377,2611,2.84274,2.75276,99053.5,99824.4,1.62098e+06
UCLA_51236,1295,518,2527,1697,376,3134,4729,3086,1051,4799,2449,2643,1551,3029,710,1371,1639,619,1321,1185,3829,1189,4600,3321,513,5379,7189,5705,4029,4919,247,459,412,1792,1247,925,1485,1686,294,2893,5490,2962,676,5199,2364,2768,1873,3581,678,1629,1295,831,1515,1376,4112,1251,4792,3373,502,5430,6728,5620,3570,3984,272,469,326,2093,2.77415,2.78132,83311.2,83287.9,1.36296e+06
UCLA_51237,1124,795,2616,1650,380,3351,4633,3952,990,4843,2824,3054,1807,3295,652,1398,2360,699,1528,1466,4603,1207,5031,4241,753,6020,8198,5697,4377,4860,280,487,588,2306,932,856,2645,1745,245,3466,5786,3218,1042,5509,2759,3201,1769,3380,727,1472,1543,959,1939,1654,4589,1259,4973,4134,799,6403,8079,5158,4255,4465,294,501,376,2288,2.5466,2.5266,92063.9,92423,1.57131e+06
UCLA_51239,1234,836,2388,1459,402,3762,5752,3925,1261,5877,3034,3707,1765,3885,630,1521,2160,771,1471,1601,5602,1670,5426,4559,1155,6295,8679,6183,4754,4714,228,660,589,2720,1642,734,2272,1677,388,3857,6697,4293,932,5331,3101,3899,2157,4553,782,1486,1277,994,1471,1770,5255,1359,5206,4887,737,7834,8002,6502,4332,5139,340,464,385,2266,2.52138,2.49666,100677,102023,1.56266e+06
UCLA_51240,1061,815,2324,1454,474,4369,4364,3213,1475,5138,2595,3122,2011,3507,822,1337,1636,671,1185,1620,4651,1488,5252,4175,860,5663,7940,6359,4109,3938,209,609,557,2223,959,746,2393,1615,489,4558,6709,3696,1024,5588,2746,3430,1752,3281,784,1657,1303,557,1671,1711,3680,1447,4901,4411,762,6381,7897,5696,3523,3583,201,570,344,2128,2.65119,2.63407,91226.6,92192.7,1.54477e+06
UCLA_51241,911,598,2493,1625,374,3428,4733,3066,1268,4354,2466,2887,1942,2855,548,1371,1543,555,1328,1183,4170,1218,4412,3691,952,6204,6781,5243,3254,3229,232,398,342,1918,826,737,2542,1572,274,2880,4713,3063,950,4417,2402,2887,1830,3159,562,1430,1434,615,1804,1383,3557,1632,4680,4026,670,5778,6652,5646,3062,4074,371,379,293,1719,2.82064,2.83668,81574.1,82021.2,1.31984e+06
UCLA_51248,1092,550,3065,1224,469,3489,5640,3305,1117,5069,2587,2963,2325,3284,592,1579,1827,667,1591,1241,4879,1340,5391,4451,860,6542,8447,5342,3874,4775,205,510,441,2198,899,1049,2895,1658,674,3198,5781,3508,966,4852,2705,3121,1853,3557,733,1703,1632,764,1795,1646,4398,1664,5427,4355,1073,6223,7406,5781,3580,4410,210,544,354,2298,2.6146,2.60528,92929.8,92712.1,1.50428e+06
UCLA_51249,1197,711,2538,1533,383,3823,5632,3973,1092,5469,3060,2714,1784,3720,804,1643,2057,781,1401,1334,4229,1356,5541,4786,907,6710,8525,6062,4200,4535,225,563,537,2473,1573,842,2318,1492,284,3820,6563,3613,1034,5019,3179,2875,2203,4279,733,2035,1547,859,1682,1313,4101,1586,5324,4797,618,7271,8447,6444,4269,3809,335,371,416,2046,2.81191,2.81934,96297.6,97097.5,1.60915e+06
UCLA_51250,1298,713,2385,1788,422,4258,5092,3323,955,5581,2716,3377,1839,3352,782,1600,1777,742,1492,1574,5334,1224,5676,4079,969,5985,8010,5166,4125,4431,222,499,500,2222,1164,798,2240,1587,427,3996,6276,3850,1046,5744,2394,3587,1821,3936,865,1546,1407,749,1454,1783,4891,1346,5210,4701,786,5753,7392,5731,3482,4448,344,522,427,2451,2.49267,2.44369,93508.7,94155.5,1.6299e+06
UCLA_51251,851,454,1994,1082,275,2563,4471,2723,967,3786,1939,2356,1384,2595,525,1273,1539,451,1383,792,3494,1117,4443,3291,485,4633,6067,5082,3441,3436,218,439,298,1803,878,714,1670,1077,287,2757,5511,2787,854,3932,2011,2525,1543,2938,558,1511,1088,604,1092,944,3614,1068,4371,3503,582,4641,5775,4582,2749,3275,246,443,254,1813,2.66429,2.58179,71650.8,72194.6,1.2248e+06
UCLA_51252,1264,792,1840,1681,411,3621,5795,3326,1529,4669,2881,3616,1896,3711,725,1395,2302,757,1618,1563,4987,1377,4788,4523,1005,5875,7606,5943,4206,4574,279,617,435,2172,1164,840,1955,1552,356,3852,6724,3133,920,4966,2858,3585,2215,4175,776,2109,1331,678,1862,1526,4705,1412,4737,4051,830,6944,7430,6078,4030,4770,325,557,370,2429,2.77413,2.7705,93779.6,95245.7,1.59587e+06
UCLA_51253,1118,780,2393,1927,495,3493,4982,3628,1073,5267,2636,3267,2096,3772,728,1390,1417,661,1518,1689,5166,1283,5743,4825,1107,6343,8125,6918,4385,4171,242,520,451,2296,1162,1145,1988,1974,410,3952,6646,3707,1028,4723,2626,3256,2092,3780,787,1648,1505,918,1924,1738,4385,1336,5175,4965,1024,6882,7419,6937,4170,3716,343,485,423,2030,2.6545,2.61278,95904.2,96300.2,1.56189e+06
UCLA_51254,1067,698,2997,1594,504,4308,6165,3682,1133,5041,2523,4047,1432,3361,887,1375,1924,639,1199,1455,4649,1300,5027,3817,811,6171,8023,5587,4376,4213,182,565,432,2097,1105,875,2629,1739,361,3694,7403,3456,921,4678,2402,3533,1686,4084,782,1669,1653,744,1486,1824,4202,1272,5266,4061,935,6083,7927,6467,3801,4149,292,507,327,2167,2.61313,2.55423,93284.5,94177.5,1.59145e+06
UCLA_51255,1069,593,1992,1813,348,3046,4757,2730,861,4497,2368,2959,1717,2600,653,1374,1469,582,1449,1537,4290,1227,5103,3724,952,4942,6597,5383,3886,3415,229,450,445,1960,1102,702,2034,1729,305,2928,5513,2593,774,4348,2214,3098,1598,3178,625,1596,1109,742,1306,1835,3500,1209,4582,3871,795,5330,6495,5405,3384,2978,210,393,289,2037,2.59537,2.56185,81016.3,79808.1,1.41489e+06
UCLA_51256,1058,772,2491,1544,436,3469,5633,3431,934,5455,2456,3207,1752,3072,657,1368,1677,704,1448,1433,4443,1341,5332,3960,982,6397,7321,6071,3917,3614,239,494,485,2278,878,669,2589,1847,366,3818,6517,3232,921,5166,2410,3061,2202,3244,705,1622,1568,818,1566,1676,4525,1244,5660,4314,630,6361,6938,5324,4081,3627,277,465,425,2367,2.57329,2.58535,89873.5,91112.3,1.58048e+06
UCLA_51257,1262,512,2173,1159,370,3061,4315,2588,1016,4234,1950,2979,1443,2690,740,1260,1731,440,1262,1061,4142,875,4817,3695,410,5785,6601,4978,3140,3576,229,459,456,1749,883,701,2171,1344,314,2922,4968,2881,926,4041,1696,3030,1307,2979,811,1319,1693,576,1082,1176,3521,1070,4906,3929,443,5414,6530,5305,3489,3386,312,419,322,1952,2.63264,2.62608,77159.6,77816,1.29996e+06
UCLA_51258,1013,566,2386,1645,326,2875,4583,2806,1103,4796,2161,2363,1615,2904,626,1353,1278,616,1246,1429,4730,1203,5004,4012,645,5491,6585,5672,3380,3613,200,418,390,2070,945,1074,1712,1351,366,3025,6057,2455,957,4668,2348,2570,1614,3271,669,1500,958,604,1267,1290,4232,1393,4761,4100,674,5371,6357,5418,2943,3551,269,451,320,1989,2.48241,2.49116,81103.4,80527.3,1.40657e+06
UCLA_51259,1039,612,2470,1577,380,3791,5012,2889,963,4864,2551,3202,1544,3076,799,1659,1475,801,1486,1375,4208,1082,4862,3767,770,6442,7667,5792,3968,4012,160,524,516,1977,1163,654,1943,1674,205,3678,6211,2597,973,4926,2528,3517,1723,3485,811,1549,1344,792,1428,1551,3845,1192,5389,3725,596,6377,7965,5655,3895,3813,268,501,416,2115,2.63331,2.60945,87309.9,88501.7,1.45116e+06
UCLA_51260,1210,1060,2698,1466,393,3324,4986,3737,1007,5172,2571,3204,1819,3313,725,1387,2058,733,1639,1340,3627,1384,4491,4005,1017,6666,8150,5520,3594,3500,157,522,387,1930,1075,889,2689,1547,349,3817,5930,3276,890,4886,2721,3150,2006,3229,706,1569,1310,872,1688,1462,3778,1303,4527,4333,724,7086,7917,5645,3409,3705,326,503,314,2141,2.62751,2.56405,88794.3,89769.8,1.31337e+06
UCLA_51261,1235,782,2124,1601,539,3755,5108,4048,967,5051,2994,3453,1882,3883,721,1340,1579,731,1418,1520,4182,1176,4541,4041,938,6801,7323,5262,4309,4907,230,627,541,2280,844,698,2213,1623,372,3906,6992,3445,1092,4565,2893,3369,2099,3929,646,1226,1739,908,1945,1658,3876,1467,4623,4223,509,6567,6734,6422,4035,4923,302,450,342,2257,2.55598,2.52427,91889.8,92894.3,1.50017e+06
UCLA_51262,997,560,2669,1682,288,3354,4868,3212,1034,4808,2528,3440,1508,3250,700,1475,1861,625,1275,1572,3858,1115,5072,3618,804,5803,6998,5670,3784,3512,281,524,430,2082,1046,698,2486,1516,211,3314,5490,3367,972,4362,2457,3188,1824,3457,700,1516,1229,698,1739,1494,3807,1091,4962,4037,558,6146,6807,6044,3426,3611,280,389,312,1986,2.9492,2.93572,85259.2,85220.3,1.409e+06
UCLA_51263,1046,539,2370,1652,376,2676,4393,2874,1183,5420,2524,3022,1771,3038,658,1225,1644,571,1334,1426,3996,1081,4551,3847,770,5748,7231,5474,3288,3896,182,425,434,2034,1059,1000,2003,1692,387,2881,5329,2620,955,5110,2807,3090,1719,3002,668,1490,1294,753,1654,1825,3748,1337,5059,3830,523,5947,6231,5842,3496,3233,244,395,339,1983,2.67708,2.58313,82697.7,83547,1.44818e+06
UCLA_51264,1161,618,2063,1355,420,3386,5312,2901,778,4885,2495,2646,1854,2752,721,1445,1438,711,1402,1171,3760,1273,4503,3872,866,5458,7210,5156,3530,3534,198,455,437,1870,1073,848,1569,1345,258,3554,5545,2811,810,4561,2498,2684,2024,2917,683,1529,1460,834,1592,1295,4304,1124,4183,3998,692,5392,6750,5169,3303,3444,244,440,391,1968,2.55769,2.49929,81635.1,81293.8,1.41053e+06
UCLA_51265,1169,622,2822,1849,407,4095,5133,3579,1156,5729,2766,4101,1692,3410,857,1519,1604,642,999,1893,5225,1236,5350,3455,727,6127,9260,5656,4084,4246,186,461,491,2164,1104,777,2320,1653,359,3466,6701,3780,944,5091,2524,3910,1834,4186,828,1575,1566,858,1247,1883,5018,1694,5437,3693,643,7013,7713,6625,3794,4184,318,456,346,2004,2.73746,2.63903,94715.4,95539.1,1.59989e+06
