SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
Olin_50113,1079,845,2676,1563,380,3174,3990,3146,969,4744,2366,3600,1634,2674,681,1224,1572,641,1328,1613,4041,1007,4478,3691,682,6076,7024,5605,3393,3634,240,581,409,1682,767,715,2538,1470,266,3181,4982,2721,804,5307,2415,3475,2021,3261,662,1450,1444,953,1720,1747,3234,1202,4186,3588,684,5550,7025,5935,3290,3684,352,435,328,1694,2.56414,2.58827,82441.9,83085.9,1.39611e+06
Olin_50114,1025,556,2418,1445,398,3546,4348,3031,1278,4956,2855,3740,1880,2975,1518,1442,1787,670,1337,1514,4512,1395,4858,3914,858,5390,7480,5190,3949,3782,255,448,519,2260,885,892,1873,1662,315,3679,5559,2830,1072,4616,2846,3225,1947,3485,847,1692,1361,721,1452,1619,4655,1101,4769,4166,782,5745,7200,5608,3627,3871,265,353,359,2104,2.48177,2.4406,87527.3,87181.9,1.48674e+06
Olin_50115,897,586,2199,1420,409,2899,4376,3041,882,3969,2650,2855,1893,2926,691,1369,1239,567,952,1215,4865,1064,5216,4016,706,5656,6980,5363,3725,3863,197,413,510,2031,943,688,2013,1586,333,2966,6140,3009,816,3789,2746,3124,1882,3203,629,1613,1254,690,1362,1490,4008,1167,4694,4121,603,6232,6639,5382,3592,3244,342,365,293,1942,2.49877,2.54913,81639.5,82900.5,1.3221e+06
Olin_50116,1158,813,3164,1972,427,4159,4436,3387,1173,6374,2894,3417,1996,3686,1363,1372,1585,719,1360,1856,5046,1228,5310,4636,1021,5800,8044,6137,4506,4276,274,602,637,2181,1420,715,2627,2227,312,3930,6830,2778,1138,5560,2868,3446,2023,4198,997,1626,1143,767,1371,2144,4914,1157,5690,4933,641,6617,8246,6446,4197,3415,331,548,329,1971,2.65802,2.61943,97009.1,97552.9,1.61671e+06
Olin_50117,1284,765,2117,1467,476,3935,4838,3905,946,3724,2510,3035,2211,3094,668,1397,1627,652,1715,1289,4456,1227,4807,4221,818,5500,7287,5160,4127,4060,274,589,519,2221,982,633,1456,1590,352,3662,5638,3429,911,3815,2628,3133,2107,3636,755,1706,1199,897,1503,1529,4147,1246,5709,4390,598,5481,7780,5863,3455,4333,352,431,386,2491,2.61603,2.592,86921,88222,1.62766e+06
Olin_50119,928,559,2222,1712,478,3682,4746,3355,1027,4386,2437,3371,1612,3130,836,1490,1739,644,1204,1625,3753,1130,4606,3451,911,5377,6458,5643,3389,3882,187,448,377,2229,878,689,1661,1695,377,3125,5625,2773,880,4588,2537,3521,1846,3433,779,1721,1191,729,1505,1919,3980,1048,4227,3595,720,5770,7133,5831,3437,3725,326,350,320,2043,2.80268,2.83329,83026,83977.3,1.35133e+06
Olin_50121,1023,832,3222,1525,262,3265,4453,3471,1334,4819,3266,3452,2190,3394,825,1695,2036,694,1597,1524,4975,1541,6116,5101,1134,6744,7715,6623,3851,4966,210,439,683,3184,994,762,2713,1572,413,3134,5439,3231,1319,5164,3625,3469,2180,3789,647,1867,1895,845,1415,1603,4795,1620,5785,5008,923,6537,8926,6993,4163,4421,315,546,399,2603,2.67317,2.73012,98162.1,99110.6,1.78719e+06
Olin_50123,1442,658,2894,1660,516,3243,5158,3888,1228,5523,3137,3531,1990,3935,799,1267,1637,773,1446,1410,4704,1344,5151,4927,916,5613,8880,6296,4416,4874,239,526,516,2434,1066,689,2595,1730,431,4043,7383,3624,1093,5577,2854,3399,2158,3575,863,2038,1721,983,1739,1555,4476,1258,5400,5113,768,6199,9009,6260,3876,4162,291,451,317,2451,2.41414,2.40469,96971.1,99146.1,1.60914e+06
Olin_50124,1031,454,2521,1471,365,2689,4798,2782,1048,5084,2422,3240,2200,2847,710,1224,1723,532,1417,1225,3832,1129,4672,4034,595,5003,6873,5643,3501,3130,225,437,403,2353,949,744,1656,1548,264,2686,5029,2723,754,4540,2850,3004,1729,3312,573,1432,1683,688,1630,1466,3749,1226,5190,3809,665,5281,6784,5504,3353,3268,237,388,298,2148,2.6583,2.69829,81610.1,81160.2,1.42034e+06
Olin_50125,1086,607,2449,1366,353,3684,4256,3626,1110,4943,2472,3279,1685,2506,761,1226,1387,570,1352,1514,3993,1114,4504,3790,849,5614,7092,4937,3593,3757,189,422,468,2226,988,785,2102,1391,304,3171,5375,3458,887,4787,2367,3532,1844,3201,594,1647,1209,680,1608,1622,3902,1353,4905,3916,814,5675,6857,5754,3543,3538,328,341,343,2234,2.47383,2.47221,82778.3,85056.7,1.45449e+06
Olin_50126,1474,763,2236,1355,256,3153,4615,2568,843,4142,1834,2939,1704,2705,595,1428,1911,435,1184,1208,4002,1115,4847,3753,834,4394,6416,5747,3410,4114,248,350,544,2018,850,726,2060,1482,699,3419,4847,3259,981,4941,2026,2583,1432,3189,625,1857,1371,632,1443,1111,3650,1311,5283,3681,587,4567,6599,5375,3553,3364,824,455,356,2260,2.42153,2.24637,79140.8,81397.2,1.47818e+06
Olin_50127,985,699,2463,1648,309,3397,4017,2956,1077,5739,2947,3815,1758,2757,704,1591,1979,735,1226,1768,3986,1220,4799,3880,828,5529,7565,5283,4197,4004,210,451,582,2157,921,903,2464,1779,276,3213,4842,2874,1025,5269,2727,3459,1775,3295,575,1581,1486,902,1739,2018,4206,1175,4687,4275,851,5896,6998,5232,3438,3460,265,417,344,2107,2.69758,2.63383,87261.8,86471.6,1.36397e+06
Olin_50128,851,534,2642,1740,416,3089,4843,3469,1034,4638,2587,3382,1953,2882,690,1471,1577,665,1275,1661,4303,1175,5041,4451,996,6053,6981,6402,3816,4408,190,590,526,2171,928,945,2290,1856,293,3117,6033,3489,907,3882,2683,3540,1824,3265,617,1548,1389,830,1490,1934,3816,1204,4499,4435,758,5964,6896,7099,3558,3823,346,534,277,2328,2.69824,2.73499,88503.1,88395.7,1.49242e+06
Olin_50129,913,662,1515,1410,404,2745,4056,3643,1274,4187,2610,2895,1810,3037,623,1130,1418,579,1260,1192,4023,1186,5246,2730,767,4969,5649,4178,3292,4381,240,499,471,2143,862,719,1943,887,202,3154,5680,2567,1079,4838,2601,2604,1906,3493,681,1281,1391,675,1587,616,2879,1559,5440,3913,646,5119,6157,4110,3425,2917,353,406,294,1890,2.5721,2.5049,77137,77875.4,1.21149e+06
Olin_50130,1021,579,2408,1546,310,3185,4101,3442,1437,5456,2725,3267,2058,2881,784,1406,1749,592,1416,1230,4855,1450,4824,4522,1041,5738,7521,6840,4129,4219,251,475,623,2389,1066,780,1496,1890,302,3333,5814,3044,1021,4758,2849,3431,2163,3379,744,1775,1341,693,1110,1590,4013,1326,5134,4373,782,6113,7880,6550,3798,3754,313,448,331,2290,2.523,2.55649,90468.7,89683.6,1.65949e+06
Olin_50131,1264,755,2687,1794,487,4272,5037,3762,1289,4777,2987,3831,2358,3350,824,1407,1811,689,1300,1781,5177,1199,5211,4693,1203,6290,8157,6870,4272,4287,280,512,672,2522,954,814,2620,1801,526,3698,5866,3710,1219,5358,2940,3975,2164,3346,722,1689,1524,788,1867,2114,5122,1338,5645,4565,1010,6352,7851,6856,3826,4229,358,495,422,2729,2.69257,2.64023,97807.3,98490,1.9181e+06
Olin_50132,1074,651,3218,1759,431,3915,5789,3906,1371,6637,3880,3900,2134,3332,777,1622,2175,778,1594,1885,5379,1797,6799,4882,1329,6730,9054,6626,4338,4593,242,570,626,3070,1131,1120,2522,1803,377,4024,6980,3739,1166,5580,3705,3867,2499,3778,771,2437,1827,1044,1838,1892,4720,1605,6009,5410,985,6607,9309,6730,3893,4050,333,431,447,2829,2.86003,2.84399,106861,105455,1.98105e+06
Olin_50134,1105,613,2293,1705,383,3264,5231,3825,1133,5607,3029,3866,1858,3237,714,1384,1524,780,1091,1445,4335,1014,5214,4526,892,5870,7321,6085,3196,4150,185,523,554,2236,1019,704,2378,1756,241,3314,5963,3515,1117,5532,3046,3089,1854,3582,699,1586,1324,833,1254,1832,4826,1223,5037,5001,527,6256,6525,5940,3348,3821,344,496,404,2083,2.58009,2.59193,90186.9,90471.1,1.45897e+06
Olin_50135,1085,794,2687,1497,348,3644,5677,3381,1468,5347,3269,3354,1915,3277,860,1593,2280,741,1447,1209,5217,1336,5482,4497,1065,6620,7706,5381,4017,4491,194,532,597,2677,1155,907,2269,1849,244,3474,6873,3246,907,4700,3214,2801,2061,3852,873,2206,1381,878,1385,1615,4287,1455,6122,4639,839,6455,8206,6041,4142,4021,335,347,365,2299,2.67257,2.64008,95682.6,95441.1,1.62633e+06
Olin_50137,1379,796,3496,1484,520,2990,4318,4084,1342,5348,3242,3555,2287,3246,722,1863,2278,763,1376,1492,4716,1594,5909,4326,980,6371,7752,6382,4096,4492,235,515,540,2577,938,803,3130,1797,434,3531,5198,3171,1159,5191,3199,3241,2162,3157,727,1864,1797,989,1450,1713,4982,1239,5866,4993,995,6120,9160,6433,3878,4977,265,670,479,2513,2.70533,2.66819,97065.2,98216.9,1.78105e+06
