SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
USM_50442,1057,791,1825,1246,364,3797,4421,3660,1094,5948,3114,3852,2149,3554,869,1373,1759,676,1589,1372,4197,1648,4646,4344,844,5819,8214,5542,4113,4490,241,488,568,2451,959,704,2214,1856,265,3691,5455,2803,1042,5568,2755,3518,1984,3460,793,1736,1686,835,1463,1703,3857,1235,4555,4614,748,5766,8587,5539,4065,4833,271,431,381,2511,2.5566,2.51247,92116.6,91882.4,1.71857e+06
USM_50443,783,1259,2956,2020,520,4084,4915,4006,1348,5576,2849,3885,1825,3580,817,1213,1873,809,1482,2035,4700,1622,5950,4479,1298,7439,7721,6809,4988,6153,309,611,467,2624,1016,895,3033,2124,395,3832,6444,4469,910,5964,2700,3837,2605,4408,806,1744,1596,909,1794,2077,4828,1399,6250,4520,896,7966,8260,6865,4262,4239,386,551,321,2312,2.60407,2.55398,103003,104614,1.77393e+06
USM_50444,933,660,1768,1467,379,2704,4889,3152,917,4482,2676,3067,1534,2838,636,1329,1481,609,1454,1205,4377,1490,5232,3474,742,5368,6312,5011,3597,3419,163,355,477,1964,1132,574,2171,1357,280,2846,5613,2536,829,4581,2976,2946,1558,3664,610,1307,1355,843,1540,1261,4045,1050,4838,3457,781,5270,6359,5068,3664,3051,261,397,321,1910,2.60187,2.57012,80158.4,80450.7,1.44612e+06
USM_50445,1248,795,2744,1793,567,3772,5939,4191,1102,5425,3156,3306,2041,3225,718,1405,2238,625,1401,1335,4068,1154,4692,4031,889,6593,7417,6130,3672,4263,225,475,386,2290,1297,979,2179,1744,352,3608,7283,3883,984,5133,3154,3334,2288,4260,756,1456,1471,873,1647,1601,4116,1333,5192,4280,639,6784,7352,5674,3827,3455,300,522,335,2642,2.66535,2.57827,93310.9,94734.8,1.59846e+06
USM_50446,1149,777,2861,1760,439,4153,5571,4243,1179,6178,3208,3512,2037,3726,915,1572,1938,863,1371,1539,4912,1263,5797,5183,1307,7026,9561,6392,4559,4369,242,577,558,2588,1426,1180,2679,1947,443,3939,6447,3743,1206,5631,3131,4229,2117,3994,886,1727,1764,993,1765,1976,4633,1562,5633,4567,1096,7120,9025,6842,3916,4416,288,571,416,2642,2.57745,2.5074,103323,103947,1.83803e+06
USM_50447,1303,749,2887,1911,556,4686,6472,4557,1475,5474,3219,4003,1928,4719,815,1404,1597,889,1367,1364,5225,1620,6084,5351,933,8510,8559,6655,4498,5265,272,647,591,2648,1238,896,2681,1761,583,4708,7572,4260,1080,5758,3121,4019,2270,4146,920,2064,1602,994,1859,1510,5142,1829,6013,4774,667,8094,8583,7179,4781,5349,320,470,557,2504,2.69433,2.66321,108233,109304,1.7283e+06
USM_50448,1162,767,3019,1577,544,4227,5938,4193,1106,5314,2989,2691,1809,3483,834,1842,1840,701,1487,1392,4713,1353,6559,4883,1131,6400,9488,5760,4268,5343,268,588,524,2572,1265,1031,3267,1726,715,3379,7378,4142,1451,5694,3021,2763,2206,3758,630,2045,2072,1020,2091,1482,4213,1743,5955,4898,1036,6372,8603,6186,4039,4577,326,476,427,2495,2.8674,2.85104,100765,102483,1.62761e+06
USM_50449,1144,661,2827,1844,440,3224,5200,3612,1482,5704,3075,4024,2157,3701,720,1400,1958,850,1652,1796,5098,1406,6049,4512,1060,6200,8294,6162,4242,3756,263,544,596,2147,1110,1059,2787,1815,390,3541,6153,3138,1009,5804,3016,3839,1927,4034,683,1426,1925,831,1947,1685,4557,1424,5256,4570,951,7022,7793,6719,4113,3750,207,414,356,2289,2.54029,2.51994,97798.6,97540.2,1.64906e+06
USM_50450,1309,1013,3184,1460,313,3837,6908,4201,1152,4859,3097,2973,1788,3892,804,1581,2296,734,1338,1332,4353,1966,5629,4093,1273,6778,8210,5627,4044,4519,228,423,403,2130,1198,1150,3342,1651,347,3699,7533,3801,1235,5701,3295,2795,2234,4040,759,1601,1529,938,1877,1401,4690,1587,5632,4483,780,7538,7488,5108,4088,4708,390,487,346,2203,2.52863,2.54142,97749.2,99652.8,1.79862e+06
USM_50451,929,631,2694,1325,229,3512,4509,2718,1143,5061,2926,3050,1820,2896,778,1364,1844,690,1507,1170,4137,1448,5099,3780,657,5881,6802,5375,4465,4500,213,469,526,2058,1008,395,2205,1502,211,3136,5672,3190,983,4850,2813,3100,1751,4238,647,1632,1433,868,1452,1316,4016,1057,5177,4007,677,6377,7278,5062,3703,3823,275,327,350,2097,2.69491,2.64286,86204.1,86628.8,1.45651e+06
USM_50452,1446,760,2915,1703,364,3838,6237,3608,959,5075,2723,3432,2157,3743,891,1797,2126,711,1492,1918,4659,1956,5256,3997,1053,6976,7819,5899,3768,3452,212,425,436,2305,1028,1211,2662,1751,243,3613,6658,3873,1037,4927,2730,3745,2209,3720,909,1555,1237,882,1556,1957,4283,1540,5008,4850,895,6949,7917,5856,3352,3951,310,421,300,2465,2.64302,2.61415,96111.5,95595.7,1.69913e+06
USM_50453,1339,864,2310,1819,359,3566,5164,4285,1081,5572,2811,3293,1578,3424,569,1270,1916,655,1638,1651,4829,1133,4978,4199,1085,5892,7447,6549,3736,4391,267,367,480,2034,1079,877,2260,1977,265,3470,6510,4027,761,4788,2698,3463,1906,3471,598,1496,1386,638,1447,1916,4720,1282,5070,3912,680,6082,7690,6227,3724,4039,277,428,402,2044,2.74821,2.67409,92548.2,91609.6,1.47842e+06
USM_50454,847,875,2858,1518,483,3940,5401,3718,1168,6035,3027,3272,1788,3405,727,1428,2306,730,1709,1409,5271,1697,6282,3946,868,6943,8177,5210,4230,4153,240,474,591,2620,1248,866,3235,1780,416,3165,6206,3963,1084,5108,3286,3165,2282,4471,751,1513,1975,1020,1909,1601,4630,1622,5204,4428,792,7309,8140,5524,4366,3860,275,373,334,2203,2.64598,2.6474,97344,98102.9,1.58964e+06
USM_50455,1194,710,2343,1976,455,4570,6117,3546,1599,5813,3135,4147,1938,3489,782,1574,2216,845,1963,1919,5228,1464,5028,4394,1046,7033,9110,5624,3932,4548,309,522,409,2516,1103,896,2503,1727,550,4217,6892,3995,1013,5462,3379,4110,1999,3951,765,1686,1389,938,1996,2231,4460,1305,5322,4920,841,6892,8761,6131,3671,4154,248,548,302,2322,2.458,2.39925,101493,100678,1.74777e+06
USM_50456,1035,671,2469,1799,358,3582,5272,3258,1193,4924,2951,3165,1823,3159,699,1301,1862,688,1599,1374,4855,1328,5402,3787,671,6408,8430,6204,4337,5158,248,509,506,2261,1037,785,2465,1840,343,3354,6757,3415,999,5526,2711,3530,1757,3742,757,1583,1550,835,1366,1616,4538,1398,5550,4529,622,6717,7959,6344,3718,3510,336,573,396,2002,2.65131,2.62985,93286.2,94161.2,1.75658e+06
USM_50457,1304,756,3066,1782,496,3862,5038,4226,1049,5905,3153,3721,1838,3622,851,1658,2523,665,1464,1897,4863,1432,5450,4480,893,6231,8520,6094,4678,4300,191,520,562,2318,880,788,3085,1891,398,4004,5631,4248,1058,5463,2788,3868,2080,4155,760,1733,2210,827,1669,2144,4311,1262,5265,5135,812,7085,7783,5758,4176,4564,318,412,419,2194,2.55603,2.52327,99408.7,99176.6,1.62304e+06
USM_50458,1339,804,3079,1832,365,4005,5557,3811,848,5455,2730,3341,1687,3565,643,1590,1696,647,1353,1725,4265,1101,5218,4200,928,6913,8226,6091,3978,3964,233,520,397,2163,1138,788,3114,1742,342,3486,6467,3824,873,5052,2659,3645,1858,4098,757,1498,1388,894,1344,1885,4470,1506,5274,3873,638,6822,7927,6169,3806,4217,313,367,408,2165,2.36013,2.32283,94269.9,94805.5,1.5303e+06
USM_50459,1068,857,2475,1716,475,3696,5400,3524,1190,4492,2347,4019,1711,3430,781,1365,1552,630,1064,1497,4276,1259,4719,3633,842,5502,7049,6341,3790,3716,207,510,407,1962,940,633,2065,1721,349,3600,6699,3516,960,4424,2502,3558,1601,3485,870,1653,1318,801,1036,1723,4216,1091,4836,4179,876,5751,8155,5781,3392,3216,255,395,264,1909,2.62814,2.54607,87500.8,87770.2,1.58769e+06
USM_50460,1220,888,2877,1733,373,4115,5236,4725,1415,5679,3331,3912,2034,3956,813,1555,2404,825,1454,1675,5052,1395,5946,4825,1177,7355,9156,7147,4522,4846,244,459,537,2429,1108,849,2264,1794,231,3638,6432,3986,1060,6192,3291,3885,2268,4626,838,1814,1912,935,2116,1830,5246,1471,5941,5730,842,7650,9454,6461,4765,4393,348,413,418,2719,2.66512,2.6239,105312,106919,1.83402e+06
USM_50461,1428,636,2950,1437,363,3421,5003,4531,1158,4024,3050,2350,2094,3537,819,1673,1810,655,1280,1154,4801,1617,5210,3841,977,7212,7880,5391,4055,4360,215,461,374,2325,865,856,2548,1421,373,3076,5523,4244,1119,5006,2942,2656,1891,3840,561,1807,1193,1058,1661,1195,4419,1513,4930,4128,743,7292,7686,5200,3882,4239,366,497,314,2787,2.79991,2.7715,92088.5,91831.3,1.57245e+06
USM_50462,1164,589,2862,1385,395,3100,4681,3774,1519,5134,2782,3046,1890,3342,632,1767,2462,659,1400,1402,4471,1603,5531,4099,957,6421,8158,5168,4176,4517,165,462,593,2386,982,826,3251,1476,281,3348,5852,3361,1214,4387,2565,3337,1910,4066,664,1744,1667,756,1371,1611,4705,1159,5534,4886,727,6436,7873,5811,4134,3870,348,404,326,2239,2.54708,2.48207,92693,93121.9,1.79163e+06
USM_50463,1171,678,2719,1593,383,3587,4467,4107,961,5676,2520,3228,1593,3747,855,1638,2005,600,1490,1534,4444,1168,5269,3882,917,5356,7929,5121,3825,4671,222,489,469,2441,1234,885,2283,1430,380,3573,4627,4036,886,5018,2329,3392,1944,4230,887,1791,1513,594,1673,1607,4394,1199,5584,4033,832,5749,7056,5304,3652,4355,349,529,341,2051,2.65391,2.55013,90759.7,89740.5,1.65661e+06
USM_50464,1182,773,2124,1578,341,4727,5297,3390,1223,5369,3142,3378,2087,3662,757,1215,1711,802,1203,1331,4772,1559,5107,4007,907,6888,7522,6146,4164,4399,316,461,432,2207,1125,1012,1735,1357,288,3911,6482,3355,1210,4835,2894,3619,1939,4242,661,1490,1456,956,1718,1391,4080,1509,4848,4473,771,6896,8478,6505,3915,4858,296,443,363,2313,2.81239,2.80686,94178.2,95426,1.56603e+06
USM_50465,1052,595,2247,1571,330,3236,4949,3412,1226,4763,2964,3061,1874,3147,535,1234,2070,646,1632,1570,4075,1245,5463,3942,939,5298,7482,5473,3646,4439,193,437,512,2215,843,730,1950,1793,418,3500,5291,3358,816,5210,2568,3367,1905,3225,591,1654,1474,954,1930,1753,3923,1233,5202,4249,679,6112,7101,5772,3513,3625,277,430,361,2067,2.46782,2.44588,87473.5,87874.9,1.5207e+06
USM_50466,1189,529,2260,1364,306,2982,5073,2875,910,4718,2475,3162,1932,3196,762,1339,1786,567,1257,1220,3901,1135,4671,4233,752,6341,7420,5360,3275,3866,231,451,477,2249,954,680,2207,1386,215,3226,5922,2871,862,4637,2418,2614,1807,3521,620,1609,1388,715,1441,1176,3920,1381,4876,4137,719,5729,7519,5594,3612,3622,255,398,329,2518,2.40295,2.37066,84262.1,84878.4,1.46914e+06
USM_50467,1176,764,2242,1603,485,3274,4541,3498,798,4954,2493,3123,1764,3516,816,1525,1941,553,1229,1351,4233,1003,4627,3797,790,5096,6691,5310,4363,3756,175,570,498,2232,951,760,1906,1707,414,3861,5181,3800,920,5088,2349,2855,1802,3702,689,1433,1462,698,1465,1636,3938,1324,4768,3853,683,5286,6985,5637,3646,3828,261,467,344,2048,2.48349,2.43072,84785.1,85743.4,1.53398e+06
USM_50468,1508,761,2997,1806,514,3852,6846,3106,1543,6177,3020,4032,2171,3247,965,1181,2049,769,1682,1762,4027,1566,5050,4370,1246,6349,8894,6420,5591,4655,261,542,788,2853,1184,1076,2297,1532,514,3694,7398,4194,1441,5778,3014,4103,2260,4373,882,1516,1680,996,2161,1884,4652,1552,5175,4537,932,7127,9045,5759,3989,4444,237,600,460,2904,2.48101,2.42382,102600,103393,1.76332e+06
USM_50469,1296,585,3580,1536,411,3380,4744,3250,1028,5109,3124,3078,2116,3652,779,1449,1828,782,1389,1425,4845,1319,5079,4247,718,6475,8547,6226,4115,4646,223,392,446,2215,1061,1050,2682,1796,233,3160,5060,3622,937,5392,3114,3634,1969,4103,730,1711,1486,890,1271,1852,3984,1530,5499,3868,1071,6464,8168,5857,3832,4340,343,472,304,2234,2.43172,2.38696,94035.5,93716.4,1.60322e+06
USM_50470,1043,724,2140,1237,441,3999,4774,3910,1178,4811,3132,3510,1923,3006,840,1207,1695,901,1417,1355,4802,1415,5762,4204,733,6112,7510,6078,4397,5827,260,657,606,2193,1093,766,2312,1514,340,3557,6442,4070,1205,5152,2737,3893,2142,3809,809,1302,1543,991,1395,1664,5164,1411,5233,4334,688,7296,6672,5828,3625,4502,340,419,411,2207,2.89273,2.84988,93798.7,94864.4,1.53364e+06
USM_50471,1167,619,2768,1660,503,3417,4612,3748,1131,5857,3393,3363,2096,3334,597,1470,1600,760,1354,1314,5068,1439,5514,4139,1023,7179,7624,4698,3671,4562,216,499,550,2154,1009,1077,2251,1778,341,3048,6446,3617,1027,5116,3335,3123,2131,3741,615,1635,1720,1019,1440,1302,4737,1512,5397,3990,943,7045,7281,5073,3774,3839,262,427,382,2374,2.68671,2.62162,93100.4,92807.3,1.66025e+06
USM_50472,1100,506,2646,1722,323,3805,5464,3129,1118,5100,2809,4005,1579,3534,742,1285,1731,569,1226,1689,4213,1072,4817,4120,700,6040,7076,5271,4002,3595,234,409,435,1864,1214,885,2188,1457,211,3043,6378,2940,1174,5693,2626,3746,1802,3807,747,1382,1307,848,1619,1638,3647,1303,4905,4299,738,6566,6413,4889,3288,3495,355,451,312,2120,2.43664,2.43669,87927.6,87486.3,1.54755e+06
USM_50473,1410,757,3206,1891,450,4394,5820,3867,1129,5493,3032,3871,2127,2986,761,1384,2623,667,1591,1888,4884,1131,5693,4801,1163,6808,8690,5537,4355,4760,188,469,456,2373,1184,870,2647,1730,532,3902,7089,3704,871,5181,2823,4153,2049,4314,927,1825,1530,943,1707,1839,4846,1670,5375,4784,794,7519,8618,5681,4068,4338,295,474,324,2390,2.59992,2.57763,100659,100994,1.87323e+06
USM_50474,899,700,1925,2046,470,3084,4526,3559,1000,5285,2834,4077,1975,2900,609,1355,1900,720,1665,2067,4653,1183,5008,3943,1023,5873,7244,6486,3758,4118,272,512,350,2103,828,719,2505,1569,356,3124,6100,3066,837,5436,2536,3820,1824,3119,732,1602,1804,834,1652,2051,3769,1280,4750,4184,767,5656,7398,6479,3556,3416,260,398,364,2185,2.58922,2.63483,90118.9,88975.6,1.63447e+06
USM_50475,1243,888,2932,1789,491,3542,6210,4195,1192,5225,3025,3394,1933,3786,729,1328,1655,718,1103,1624,3873,1408,5413,4411,1147,6435,7639,5290,3452,4176,211,519,345,2080,1002,891,2682,1625,422,3413,6568,3753,1050,5076,2706,3742,2109,4172,695,1435,1226,814,1453,1623,4650,1014,5608,4390,1008,6789,8002,5732,3791,4068,306,546,279,1970,2.54514,2.51892,93400,94609.2,1.64858e+06
USM_50476,1021,629,2060,1529,382,3384,5377,3522,797,4916,2838,2985,1777,3380,748,1485,2027,668,1032,1351,3869,1009,4764,4075,900,5877,7448,5363,3988,3860,257,543,492,2333,946,755,1998,1313,403,3315,5954,3178,893,4339,2679,3064,1948,3858,734,1706,1374,876,1420,1380,3691,1002,4579,4278,621,6200,7111,5638,3536,3971,283,403,349,2421,2.54923,2.59061,86684.9,86212.5,1.4588e+06
USM_50477,909,827,2532,1516,428,3078,5107,3622,934,5186,2868,2855,2049,3115,637,1494,1817,609,1044,1306,4160,1182,4769,4013,996,5531,7868,5534,3711,4173,214,533,395,2124,897,804,2082,1591,369,3220,5803,3528,907,4455,2338,2994,2040,3316,669,1583,1257,745,1348,1468,4384,1137,5452,4450,672,6457,7365,5300,3670,3634,261,403,345,2290,2.52714,2.49238,87135.2,87233.3,1.54739e+06
USM_50478,1172,569,2958,1460,424,3492,4817,3483,1077,5162,2833,2760,2112,3327,749,1548,1426,681,1145,1339,4579,1314,5550,4294,928,5781,8113,5596,3825,4682,280,515,442,2319,1117,712,2253,1547,282,3204,6044,3443,905,4495,2853,2911,2307,4000,730,1869,1282,749,1464,1426,4451,1332,5245,4513,642,6372,8031,5578,3931,4106,313,459,323,2199,2.55129,2.51763,90748.1,91093.4,1.58411e+06
USM_50479,1319,1155,2631,1787,342,3735,5748,4176,1398,5997,3141,3734,2056,4181,779,1364,1768,785,1518,1616,4983,1801,5654,4541,1244,7125,8745,6295,4407,4667,221,557,551,2795,1389,914,2470,1724,297,4142,6753,3957,1434,5335,3006,4014,2054,4595,833,1491,1765,841,1631,1868,5251,1672,5906,5353,797,7004,8992,6534,4557,4497,321,445,544,2842,2.65302,2.56248,102820,105230,1.79826e+06
USM_50480,1387,657,2304,1622,475,3982,6260,4044,1267,5785,3161,3342,1825,4204,867,1479,2188,771,1682,1472,4976,1314,5681,4523,923,6783,7877,6490,4943,4259,233,546,594,2480,1042,1172,2711,1794,526,4003,7607,4145,1184,4878,2704,3311,1931,4605,756,1459,1971,922,2087,1691,4855,1539,5301,4639,897,6806,7270,6291,4166,3980,369,427,328,2607,2.49039,2.45634,100397,99976.8,1.79582e+06
USM_50481,1194,606,2774,1286,341,3315,5203,3481,920,4183,2836,3502,1868,3536,869,1617,1566,687,1320,1279,3962,1142,5150,3642,1034,6150,8092,5071,4168,4698,212,438,419,2081,1197,925,2648,1353,332,3395,6312,3658,943,4087,2681,3191,1784,4212,817,1522,1429,853,1436,1254,4424,1054,5196,3917,711,5809,7554,5493,3828,3688,266,354,327,2322,2.84909,2.76239,88640.6,88971.9,1.54375e+06
USM_50482,1050,655,2064,1501,424,2789,4916,3500,1133,4362,2687,2561,1860,3305,862,1512,1630,650,924,1488,3471,1345,4154,3579,596,5497,7161,4391,3542,3653,238,510,391,2210,1133,735,2391,1427,335,3215,5741,3124,1288,4150,2531,2618,1758,3698,706,1338,1189,723,1087,1640,3531,1227,4833,3885,639,5839,7205,4683,3788,3708,287,395,296,2243,2.43727,2.41953,80608.2,83383.3,1.42263e+06
USM_50483,1382,687,2100,1300,345,2998,4774,3570,995,3990,3069,2821,1740,3791,724,1359,2110,584,1333,1310,4010,1253,4528,3947,834,5323,6653,5909,3508,3936,232,414,347,2239,1090,673,2126,1513,429,2998,5997,3289,801,4266,2654,3150,1818,3886,662,1366,1114,754,1470,1567,4304,1203,4565,4000,729,5842,7200,5000,3281,3947,215,428,272,2029,2.57642,2.59407,84112,84639.1,1.46474e+06
USM_50484,1273,791,2987,2027,446,4033,5935,4651,1263,5220,3527,3357,2366,4089,1030,1512,1304,776,1348,1656,5262,1513,6631,4547,1071,6985,8139,5921,4512,4685,187,441,623,2602,1111,797,2939,1879,344,3308,7045,4173,1232,6217,3108,3298,2171,4727,880,1713,1746,921,1723,1852,4139,1423,5680,5038,850,8090,8198,6093,4144,4073,339,500,480,2504,2.58736,2.58353,102708,102735,1.78725e+06
USM_50485,1249,685,2593,1724,489,4191,4652,4084,1068,5543,2825,3618,2277,3638,1022,1445,2058,711,1473,1710,5314,1417,5176,3795,1043,6142,8365,6316,4452,5342,234,515,557,2690,1177,1000,2692,1734,538,4177,6238,3639,1412,5822,2901,3870,2074,4295,1280,1799,1507,891,2146,1995,4736,1498,5027,4370,887,7011,7352,5734,3881,3937,255,463,434,2743,2.40415,2.40023,98411.6,99514,1.77127e+06
