SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
UCLA_51303,904,717,2088,1577,394,2805,4734,3310,1046,5495,2651,3564,1844,3042,642,1358,1810,759,1545,1478,4325,1384,4948,3875,727,5877,6850,5080,3656,3836,154,482,451,2180,986,702,2479,1820,389,2974,5595,3029,1142,5127,2270,4051,1555,2896,650,1440,1259,793,1428,1735,4092,1219,5125,3745,677,5976,7103,5350,3404,3415,250,440,294,2024,2.6712,2.68358,85587.8,85433,1.47583e+06
UCLA_51304,917,765,2037,1439,427,3134,5552,3869,1535,5263,2703,3375,1655,3019,906,1376,1880,624,1319,1363,4269,1274,4825,4336,985,6759,8529,6522,3722,4178,256,504,577,2526,1018,875,1607,1666,339,3125,6316,3519,1137,5122,2647,2872,2168,3618,693,1583,1666,827,1563,1559,4142,1511,4975,4785,619,6705,8275,5663,3829,4812,323,466,393,2478,2.89033,2.82895,92421.4,92897.7,1.54118e+06
UCLA_51305,873,717,2247,1686,349,3199,4962,3019,906,4773,2315,3417,1746,2835,621,1313,1794,511,1424,1587,4242,1101,4568,3767,655,5662,6294,5633,3817,3947,210,417,443,2091,764,692,1799,1745,299,3323,5829,3253,915,5252,2485,3330,1873,2887,574,1321,1177,797,1514,1687,3853,1115,4853,3787,523,5921,6502,4962,3392,3472,256,349,339,1938,2.59561,2.6012,83139.5,82776.9,1.5088e+06
UCLA_51306,1025,924,2743,1800,395,3758,5408,3995,1289,6126,3184,3485,1997,3565,681,1738,1793,765,1810,1720,5229,1583,5007,4600,1105,7552,8252,5789,3693,4218,272,384,405,2599,1218,828,2748,1848,331,3950,5988,3747,949,4763,3182,3507,2218,4021,724,1986,1334,935,1341,1889,5046,1776,5852,4965,878,7609,8244,6436,4052,4820,318,411,383,2179,2.767,2.69322,98887.9,100473,1.54418e+06
UCLA_51307,955,613,2512,1481,583,3155,4918,3318,1084,4467,2696,2684,1861,2792,641,1215,1835,702,1419,1222,4543,1253,5705,3767,861,5942,7540,5932,4275,4688,217,530,340,2030,900,739,2236,1548,321,3102,6614,3783,1000,4597,2650,2518,1809,3757,671,1263,1764,776,1682,1308,4001,1202,5822,4561,798,5417,7356,5809,3742,3694,230,383,411,2162,2.72534,2.76881,87775.2,88625.2,1.45008e+06
UCLA_51308,1402,1072,2191,1805,547,3896,6784,4736,1585,6053,3205,4164,2453,4006,783,1482,1942,901,1956,1851,5451,1430,5896,4564,1263,7322,10256,6849,4983,6048,263,623,616,2478,1241,763,2664,1967,391,3767,8127,4562,1294,6103,3035,4127,2379,4789,930,1820,2300,1052,1958,1954,5281,1651,5577,5072,850,8126,9645,7094,4702,5504,327,513,300,2687,2.86279,2.81593,110854,112554,1.70071e+06
UCLA_51309,1156,545,2327,1691,258,3365,4989,3640,956,4829,2315,3296,1638,3165,926,1408,1756,487,1386,1474,4859,1336,5057,4029,720,5231,7370,4905,3961,4123,168,427,461,1730,988,850,2440,1624,318,3313,5623,3122,1124,5138,2082,3663,1729,3778,811,1864,1797,606,1590,1510,4416,1358,5044,3988,691,5254,6725,5573,3490,4144,321,333,325,1915,2.61958,2.61072,85984.1,87544.4,1.38974e+06
UCLA_51311,1205,523,2258,1528,252,3302,4845,2498,1227,5100,2523,3136,1609,3091,732,1167,1757,653,1428,1228,5163,1132,5451,4769,792,5061,7514,5662,3800,3311,188,491,454,2046,1060,761,1768,1720,223,3025,6153,2494,1215,5145,2270,3134,1887,3297,591,1372,1564,793,1771,1593,3850,1547,4958,4653,753,5285,7586,5972,3792,3346,298,374,328,1974,2.65169,2.64169,85894.6,86551.2,1.33387e+06
UCLA_51313,1132,779,3144,1606,338,3570,4862,3334,1017,5871,2688,3949,1865,3527,788,1532,1492,563,1150,1599,6224,1035,5821,4470,1151,6406,7909,5877,4728,4125,211,558,735,2179,1249,747,2144,1603,464,3669,6464,3591,1264,5722,2589,3757,1822,3727,733,1820,1469,722,1444,1743,4197,1305,5679,4199,903,5876,8238,6487,4244,4137,276,456,424,1900,2.65944,2.65776,96232.1,95060.1,1.53345e+06
UCLA_51315,1129,559,3124,1600,335,3176,5792,3108,1156,5542,2933,3744,2316,3376,710,1558,1695,867,1524,1727,4590,1376,5436,4519,824,6309,7932,5738,4213,4241,151,538,429,2220,997,1044,2523,1709,210,3351,6105,3736,1075,5335,2693,3711,2177,4221,722,1575,1946,785,1642,2079,4302,1506,5310,4686,828,6757,7406,6073,3720,3706,264,431,320,2559,2.71545,2.69131,94487.1,95505.6,1.56658e+06
UCLA_51317,1309,649,2232,1852,423,3965,5231,2639,1298,4923,2573,3042,1582,3211,893,1487,1847,746,1413,1401,5141,1517,5225,4186,822,5991,7006,6440,4476,4405,257,413,558,2198,925,781,1968,1703,413,3358,5583,2504,1119,5027,2398,3642,1977,3575,756,1846,1547,811,1357,1614,4807,1359,5416,4330,703,5607,7373,5910,4014,3859,347,384,354,1991,2.6137,2.49847,91348.4,89358,1.63498e+06
