SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
Trinity_50242,880,896,2915,1668,564,3797,5155,3778,1004,5736,2688,3559,1969,3001,843,1598,1988,682,1464,1509,4787,1032,5745,4513,888,6016,7406,6478,4409,4513,234,560,661,2433,948,668,2764,1987,462,3603,5785,3243,1205,6061,2609,3299,1711,3523,753,1697,1785,658,1902,1832,4847,1171,5172,4560,720,6238,7350,5926,4139,4252,340,520,381,2424,2.48088,2.55249,95371,94535.5,1.73278e+06
Trinity_50243,1207,922,3120,1766,367,3741,5204,4588,1522,5859,3757,3496,2054,4040,938,1376,2638,796,1284,1403,4589,1455,6315,5113,998,7614,8355,6926,4225,4399,232,488,434,2586,1114,874,3686,1698,381,3554,6544,4048,1255,5913,3527,3394,2328,4217,794,1839,1691,917,1840,1577,4149,1750,5853,4870,832,7377,8844,6314,4115,4835,287,392,462,2324,2.68429,2.6541,103807,103599,1.78437e+06
Trinity_50244,1500,1167,3273,1531,614,3524,6376,4825,1837,5164,3473,3782,2471,4585,1037,1894,2112,838,1703,1884,5531,1349,6097,5098,1407,7869,10704,7132,4740,5247,249,470,621,2749,1399,978,3856,1501,490,4031,7292,4239,1543,6190,3848,3160,2253,5128,878,2481,1624,1108,1798,1758,5404,1625,5889,5188,1119,8099,9815,6695,4087,4152,350,551,334,2959,2.7021,2.72529,112853,111820,1.98152e+06
Trinity_50245,963,525,2559,1642,442,3415,4388,3161,830,5195,2429,3114,1882,2729,696,1242,1463,593,965,1368,4538,1297,4976,3809,1007,5571,7133,5386,4396,4674,229,566,576,2081,868,917,2314,1523,420,3240,6066,3620,860,4933,2557,2973,1834,3586,608,1478,1442,715,1152,1526,4756,1264,5052,4200,866,5015,7295,4792,3489,3753,311,422,309,1983,2.62692,2.60607,85841.9,86139.1,1.36269e+06
Trinity_50246,1363,1189,3155,1736,375,3915,6230,4391,1499,6505,3213,3378,2287,3949,944,1686,2735,724,1834,1491,4983,1338,5461,5143,1337,7399,8730,6184,5036,5387,268,441,731,3011,1374,1042,3135,1809,270,4533,6622,4012,1069,6555,2994,3477,2243,4490,1035,2269,1769,976,2118,1508,5009,1798,6019,5488,1091,7005,9283,6969,4881,4635,304,482,526,2937,2.63748,2.64728,108049,109725,2.0417e+06
Trinity_50247,1080,703,2868,883,547,3807,5245,3821,1233,5753,2969,4614,1873,3379,1059,1638,1708,795,1151,1279,4800,1453,5662,4567,975,7063,8436,6279,4344,3786,240,472,660,2566,1253,956,2334,1416,438,3762,7050,3921,1205,5575,2467,2877,1905,4090,830,1894,1673,852,1597,1430,4980,1462,5426,4825,777,7455,8215,6387,3999,3363,289,392,354,2286,2.70214,2.74702,97706.7,97736.8,1.59416e+06
Trinity_50248,1283,661,1504,1452,429,3643,5911,3484,1027,4839,2518,2997,1719,3371,875,1229,1900,613,1505,1058,4351,1239,4821,4031,862,6173,7416,5604,3779,4122,204,381,364,2567,1014,1092,1616,1590,534,3605,5945,3049,971,4607,2622,3207,1562,3485,898,1613,1310,874,1760,1439,4027,1201,4603,4521,1026,6752,6830,5540,3733,4077,308,382,362,2484,2.87044,2.87882,87931.6,88639.9,1.57773e+06
Trinity_50249,1247,727,2449,1769,563,3628,5700,3552,986,5908,2998,3931,2218,3802,864,1799,2529,757,2075,1708,5462,1262,5536,4167,897,6394,8077,6079,5077,5315,289,597,554,2759,1045,950,2118,1966,383,4610,6561,3969,1149,5219,3184,3552,2065,3547,856,1709,2088,1019,2023,1805,4861,1321,7333,5123,852,7865,7141,5444,4508,5966,376,435,550,3016,2.6778,2.64647,101676,104609,1.833e+06
Trinity_50250,1084,520,3150,1648,231,3818,4433,3928,1133,5452,2721,3379,1845,3625,784,1229,1651,653,1504,1472,4735,1485,4971,4071,740,6147,7441,6812,3973,4060,248,426,405,2321,903,1025,2641,1705,242,3553,5209,2986,1082,5200,2813,3256,1911,3459,761,1522,1559,833,1668,1725,4443,1499,4874,4447,745,6278,6742,6947,3979,3974,355,511,383,2253,2.71705,2.7138,92094.1,91481.5,1.5729e+06
Trinity_50251,1404,648,3212,1861,407,3985,6136,4290,1013,4947,3150,3180,2283,3937,834,1643,1815,685,1336,1452,5145,1357,5978,5524,1130,7213,8961,5409,4493,4857,310,501,600,2366,1246,962,2775,1656,290,3947,7103,3477,1324,5022,3303,3021,2234,3968,825,1892,1563,817,1799,1192,5281,1815,5574,4909,1053,7829,7363,6234,4731,4739,435,390,417,2342,2.66288,2.74022,102065,101527,1.8249e+06
Trinity_50252,1344,895,2636,1465,430,4003,5453,4161,1107,4711,2743,3313,2078,3813,842,1317,1859,740,1467,1268,4911,1483,5508,3749,1073,6043,7546,5437,4286,4735,298,500,447,2377,1334,989,2870,1555,407,4233,6435,3964,844,5103,3085,3214,2181,4257,773,1546,1532,888,1383,1662,4798,1241,5772,4143,729,6095,8149,4906,3713,4120,348,404,308,2091,2.72544,2.71452,94038.7,95075.2,1.65795e+06
Trinity_50253,1347,1193,3095,1738,399,4206,4873,3605,1218,5687,3344,3338,1752,3550,892,1489,1813,808,1589,1280,4925,1712,4998,4402,1228,7532,8404,6523,4776,4830,254,499,657,2806,1274,968,3359,1844,368,3943,6425,3420,1278,5927,3447,3174,2514,4220,853,1782,1985,839,1719,1637,4824,1398,5495,5248,981,6905,7856,6150,4732,4564,260,405,458,2338,2.6531,2.64127,100761,102588,1.80083e+06
Trinity_50254,1187,654,2201,1626,460,3550,5631,3535,910,5597,2861,3125,1893,3506,654,1366,1709,620,1284,1398,4863,1351,4905,3962,869,5383,8212,5451,3967,3574,251,431,520,2218,1107,706,2242,1820,254,3227,5635,3099,837,5141,2998,3263,2104,3808,773,1726,1342,880,1604,1648,4548,1134,4871,4159,813,5674,7180,5211,3813,4011,287,393,418,2303,2.60558,2.57625,89723.6,89029,1.57031e+06
Trinity_50255,1320,693,3019,1801,475,4135,5817,3863,1216,6303,3231,4010,2166,3935,813,1804,2784,644,1634,1724,4837,1378,6416,4691,996,6746,9193,6773,4733,4763,246,379,564,2266,1138,870,3012,2178,368,3522,6998,4064,930,6692,2915,4111,2068,4294,975,1583,1664,856,2222,2074,4463,1245,6438,5489,1096,8130,8688,5835,4019,4008,345,313,318,2004,2.63568,2.63392,105369,104925,1.8437e+06
Trinity_50257,1223,760,2157,1544,862,3934,5468,3941,1206,5927,3540,3695,1996,3255,1129,1441,1697,744,1351,1525,5027,1140,5772,4213,810,6499,8648,5109,4685,4083,184,482,468,2950,1254,1036,2203,1853,361,3730,5884,3943,1327,5519,3167,4074,2361,3987,757,1735,1714,917,1816,1805,4524,1338,5981,4016,888,6769,8146,5275,4227,3959,284,422,366,2067,2.80742,2.79747,97466,97704.7,1.59731e+06
Trinity_50259,1061,543,2508,1675,414,3496,5281,3709,950,5773,3305,3415,2037,3511,792,1507,1634,751,1579,1628,4256,1281,5420,4670,772,7044,9129,6027,4885,4250,247,484,637,2269,970,934,2651,1734,469,4097,6228,3762,789,5418,3741,3514,2247,3974,813,1825,1583,1043,1798,1856,4059,1245,5330,4628,695,7219,8676,6153,4176,3840,373,446,470,2313,2.63819,2.59362,96939.4,99068.7,1.76515e+06
Trinity_50260,1376,873,2444,1746,461,4260,5714,4079,1152,4661,2670,3585,2039,3686,955,1501,1849,670,1478,1709,5277,1908,5386,4878,1130,6390,8230,5359,4212,4527,274,623,443,2988,1139,693,2593,1750,421,3946,6593,3666,1153,4600,2735,4134,1955,3964,918,1392,2184,813,2090,1793,4850,1508,5500,5282,733,6693,8236,7114,4008,3885,343,439,432,2783,2.47942,2.43354,98531.4,100338,1.71645e+06
Trinity_50261,1363,1178,2842,1909,437,3606,5929,4120,1345,5770,3071,2747,2142,3572,826,1450,1926,783,1539,1310,4966,1639,5793,4181,1225,6576,8177,6442,4433,4527,248,489,377,2472,1311,1093,2163,1752,472,3938,7263,3613,992,5047,2995,3011,2204,4080,797,1722,1223,946,1436,1544,4911,1508,5539,4865,950,7863,8800,6064,4152,3800,330,315,382,2172,2.71371,2.7414,99411,99253.8,1.68144e+06
Trinity_50262,1646,646,2695,1707,423,3834,5398,3643,1134,6026,2906,3309,1972,3745,679,1537,1570,688,1127,1487,5049,1303,5854,3653,969,5704,8419,5668,3909,4411,231,473,391,2564,1059,1025,2335,1650,434,3683,6057,3282,909,5305,2722,3256,2018,3744,795,1649,1397,827,1390,1601,4800,1323,5320,4260,853,6176,8037,5863,3971,4290,312,429,372,2568,2.6106,2.6085,94771,93712.2,1.79459e+06
Trinity_50263,1611,915,4033,1753,442,4011,5644,4238,1087,7095,3239,4017,2235,4620,836,1609,2175,786,1473,1896,5282,1731,5853,4957,1559,6768,9991,8226,5249,5596,229,555,523,2594,1344,1057,3436,1778,375,4249,6726,4067,1293,6124,3194,3968,2474,4624,888,1766,1760,855,1645,1710,5107,1710,6354,5878,1089,8091,9744,7020,5041,4961,349,414,453,2490,2.56588,2.54107,112825,112034,1.90746e+06
Trinity_50264,1495,709,2840,1380,579,4055,5575,3432,1107,5146,3417,3533,1975,3958,829,1517,1688,754,1311,1342,4809,1635,5707,3962,1113,6721,8264,5813,4557,4716,264,485,393,3075,1082,828,2876,1717,374,3919,6876,3839,1121,5655,3217,3351,2064,3988,868,1931,1567,988,1465,1465,4579,1400,5964,4144,997,7299,8251,6028,4420,4445,358,481,455,2590,2.55678,2.54202,98154.5,100602,1.87186e+06
Trinity_50265,1158,811,2174,1789,369,2944,4930,2301,1131,4880,2243,3376,1579,2869,662,1406,1458,603,1323,1259,3917,1158,5352,4324,695,5665,7314,5224,3731,4259,250,434,510,2325,910,794,1716,1915,331,3731,5539,2474,956,5868,2229,3138,1710,3140,629,1568,1503,740,1632,1777,4333,1361,4865,4333,654,6316,6483,5208,3395,3318,317,400,348,2079,2.69056,2.66964,84422.3,85709,1.49431e+06
Trinity_50266,967,869,2821,1628,405,3333,4665,3048,1253,5690,2832,3119,1709,3127,852,1611,2109,628,1426,1564,3913,1415,4595,3816,810,6307,7226,5575,4207,3933,245,462,565,2441,931,837,2161,1567,335,3334,5789,3040,988,5408,2841,2965,2015,3562,802,1481,1585,859,1755,1495,3557,1386,5711,4602,813,6218,6885,5852,3759,3392,274,300,384,2300,2.63583,2.65359,89167.1,89182.8,1.59208e+06
Trinity_50267,1253,875,2967,1422,487,4423,6139,4567,1476,6346,3226,3098,1618,3905,859,1432,2791,921,1517,1377,4551,1320,5221,4998,1065,7872,9184,6215,4386,4018,204,513,551,2937,891,903,2181,1783,313,3598,6219,4795,1227,5697,3294,3513,2222,4335,805,1684,2024,971,1922,1690,4358,1402,6021,4653,805,8123,8752,6570,3608,4785,323,524,450,2461,2.67322,2.71194,103733,102901,1.86931e+06
Trinity_50268,1073,689,2041,1501,436,3659,5506,4047,1249,5290,2920,3679,1820,3666,850,1141,2133,683,1531,1572,5118,1128,5250,4581,958,7451,8106,6743,4517,4250,240,571,525,2383,956,983,2417,1665,295,3421,6346,3460,981,5529,3106,3412,2199,4262,820,1256,1784,776,1736,1658,4213,1526,5392,4571,930,7125,7437,6209,4135,4859,366,468,291,2229,2.63842,2.62525,97308,96814.2,1.67861e+06
Trinity_50269,954,631,2504,1280,466,3305,4682,3049,1064,4719,2953,3186,1788,3014,640,1753,1631,625,1151,1066,4368,1297,4998,3549,1159,5799,7692,5508,4301,4622,200,421,390,2313,1009,802,2076,1425,363,3135,6239,2806,1029,4233,3004,2621,1773,3428,655,1428,1343,917,1747,1212,4129,1280,5308,4104,1011,6011,7609,5478,3915,4251,240,298,337,2602,2.76584,2.71564,87076.7,87818,1.61605e+06
Trinity_50270,901,931,3477,1872,478,3815,4791,4306,1349,5707,3099,3517,2508,3176,1031,1716,2348,619,1645,1486,4643,1499,4987,4670,1087,7043,9110,6661,3921,5075,231,498,553,2556,782,1319,2649,1923,563,3933,5691,3996,1132,5221,3187,3363,2019,3755,779,1934,1631,1029,1948,1730,4204,1584,5719,4889,996,7641,8143,6468,3758,5257,348,526,404,2707,2.49013,2.4501,101309,101225,1.78843e+06
Trinity_50271,816,742,2397,1548,443,3503,4281,3305,900,4348,2778,3577,1514,2915,644,1088,1483,586,1145,1495,4256,1342,5488,3512,779,5938,7710,5909,3853,4695,213,467,558,2503,846,676,2346,1571,353,3278,5159,3175,910,4806,2748,2923,1988,3485,644,1363,1277,799,1502,1466,3887,1096,5216,4005,547,6190,7702,5719,3492,4116,266,358,306,2270,2.83825,2.80981,86729.8,86483.9,1.54348e+06
Trinity_51132,1442,858,3147,1612,417,4563,5006,4333,1012,5793,3364,3130,2272,3623,904,1757,1812,875,1516,1729,4731,1461,5400,4197,980,6389,7652,5880,4777,5140,158,515,452,2514,1124,865,2924,1932,377,4165,6567,4080,958,6251,3347,3508,2082,3993,744,2073,1319,983,1811,1888,4373,1283,5244,4528,849,7155,7912,5495,3706,3927,336,376,299,2532,2.57845,2.57361,99410.7,99006.4,1.81427e+06
Trinity_51133,1487,915,3357,1905,544,4424,6009,4266,1255,5636,3269,3950,2265,4597,878,1716,1970,809,1681,1856,5416,1638,5634,5112,1218,7413,9797,6841,5291,5539,239,657,575,2781,1315,1006,2452,2218,321,3889,7732,4312,1002,5743,3257,4280,2303,4583,1068,1860,1789,1054,1841,2420,6021,1646,7141,5377,976,7928,9268,6869,5238,5045,346,544,541,3108,2.91145,2.91381,110941,114491,1.95495e+06
Trinity_51134,700,602,1912,1431,346,3376,4267,3421,903,5556,2893,2813,1727,3010,687,1360,1527,617,1369,1340,3538,1144,4255,3583,866,5574,8061,5036,3876,4157,173,559,456,2096,899,701,2120,1823,757,3064,5488,3616,862,4068,2546,3245,1737,3072,681,1421,1262,670,1516,1691,3431,1149,4498,3646,764,5818,7701,5923,3274,3189,256,397,360,2077,2.61927,2.60691,83231.2,83718.9,1.56732e+06
Trinity_51135,1394,728,3098,1701,480,3164,5642,3653,1269,5242,2865,3274,1967,3910,879,1440,2128,679,1378,1437,5145,1371,5129,4712,1097,6105,9137,6137,4300,4320,198,529,612,3262,1033,716,3190,1715,394,3625,6574,3564,1091,5055,2929,3109,1976,3863,730,2021,1556,765,1390,1468,5146,1438,5694,4746,985,7152,8430,6416,4299,3866,303,320,375,2483,2.63818,2.59805,98384.6,98417,1.71631e+06
Trinity_51136,1231,794,2428,1915,436,3420,5541,3374,1478,5453,3189,3745,2056,3715,695,1544,2483,599,1679,1636,5275,1452,5885,4232,1054,7325,9009,7263,4699,4798,239,611,538,2280,1288,808,2747,2041,435,3280,7264,4035,1163,5809,2968,3940,1803,3802,713,1781,1547,834,1697,1923,4575,1827,6057,4508,836,7748,8807,6222,3745,4215,442,380,451,2382,2.65991,2.63541,102067,102073,1.75967e+06
Trinity_51137,1250,766,3043,1936,386,3800,5870,3706,1195,5572,2932,4436,2467,3719,870,1723,2082,781,1763,1957,5894,1230,5498,5407,1283,6998,9315,7086,4907,4671,297,542,462,2557,1119,771,3192,2001,263,3278,7723,3916,1209,6284,3095,3973,2334,4152,955,2031,2238,895,1974,2136,5232,1523,5412,5047,835,6569,9470,6747,4222,4017,332,472,725,2620,2.66966,2.5797,106401,106761,1.86371e+06
Trinity_51138,1110,817,2462,1618,449,3879,4652,3281,1197,5064,2917,3036,2092,3108,653,1418,1767,752,1752,1426,4630,1570,5326,4190,931,6423,7585,6090,4421,4708,183,459,582,2401,910,740,2458,1810,394,3267,5465,3669,1163,4942,3018,3426,2004,3331,707,1529,1384,966,1378,1848,4195,1524,5894,4153,631,6165,8189,6098,3952,4074,323,495,468,2277,2.68089,2.67722,92949.9,92847.7,1.69697e+06
Trinity_51139,987,1084,2645,1455,463,3626,5014,4558,895,4488,3194,3059,2044,3346,678,1472,1752,746,1399,1665,4231,1028,4304,4571,1099,6803,7698,6072,3492,3910,188,540,626,2270,1034,732,2675,1739,372,3561,6085,3753,825,4696,2997,3146,2084,3402,601,1666,1753,799,1291,1867,4031,1145,4911,4651,861,6091,7953,5186,3412,4043,275,381,424,2608,2.5839,2.57509,91402.3,91051.9,1.61577e+06
Trinity_51140,1129,845,2647,1498,389,3965,5737,3752,1201,5694,3218,3556,1999,3378,754,1196,1578,701,1422,1521,4428,1228,5841,4281,1027,6463,8621,5900,4690,5054,182,443,400,2889,998,1005,2491,1626,242,3864,6857,3408,1164,5612,3202,3069,1751,3861,774,1549,1409,801,2066,1633,5019,1408,5385,4445,1190,6665,8152,5362,4014,4482,226,416,309,2524,2.66338,2.66922,97623.8,96978.4,1.80747e+06
Trinity_51141,1102,730,3221,1697,400,3838,4769,3187,1202,6351,2916,4001,2335,3393,909,1459,1632,796,1525,1749,4874,1340,5366,4212,993,7966,8506,5775,4569,4549,182,472,501,2293,1174,671,3203,1867,266,3713,7089,3408,1210,5569,2865,3995,2104,3833,800,1511,1331,878,1691,1867,4375,1298,5387,4735,868,7416,8046,6115,3804,4092,330,446,344,2484,2.77078,2.78551,98810.8,98785.7,1.66592e+06
Trinity_51142,1275,756,2725,1711,421,4260,5801,3924,1152,5885,3190,4019,1638,4328,829,1359,2598,792,1688,1696,4865,1393,5722,4618,992,7165,9188,6356,5177,4435,263,579,498,2604,1069,1004,2154,1660,336,4112,6773,4086,998,6084,3139,3728,2210,4519,782,1492,1832,847,1778,1770,4889,1524,5905,4408,706,7159,8838,5915,4585,4780,264,374,410,2610,2.58072,2.61116,103903,102740,1.8623e+06
